dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
ALLAML_shuffle_0	IKSHC	0.741474	0.143364	15	0.6
ALLAML_shuffle_0	PERCH	0.633091	0.487055
ALLAML_shuffle_1	IKSHC	0.727316	0.145821	3	0.8
ALLAML_shuffle_1	PERCH	0.555016	0.497086
ALLAML_shuffle_2	IKSHC	0.702612	0.144692	3	0.6
ALLAML_shuffle_2	PERCH	0.625949	0.579663
ALLAML_shuffle_3	IKSHC	0.720025	0.143248	15	0.8
ALLAML_shuffle_3	PERCH	0.615327	0.494890
ALLAML_shuffle_4	IKSHC	0.742215	0.145234	7	0.5
ALLAML_shuffle_4	PERCH	0.588958	0.523351
ALLAML_shuffle_5	IKSHC	0.788649	0.143728	15	0.5
ALLAML_shuffle_5	PERCH	0.635105	0.468223
ALLAML_shuffle_6	IKSHC	0.717200	0.145081	3	0.8
ALLAML_shuffle_6	PERCH	0.550422	0.511790
ALLAML_shuffle_7	IKSHC	0.667027	0.144575	5	0.6
ALLAML_shuffle_7	PERCH	0.608986	0.508405
ALLAML_shuffle_8	IKSHC	0.766764	0.145874	13	0.9
ALLAML_shuffle_8	PERCH	0.688857	0.495473
ALLAML_shuffle_9	IKSHC	0.748940	0.143915	13	0.4
ALLAML_shuffle_9	PERCH	0.627575	0.445210
