dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
COIL20_shuffle_0	IKSHC	0.555985	81.733643	13	0.6
COIL20_shuffle_0	PERCH	0.595100	3.400094
COIL20_shuffle_1	IKSHC	0.568069	80.933615	15	0.6
COIL20_shuffle_1	PERCH	0.590140	2.784901
COIL20_shuffle_2	IKSHC	0.550853	82.213285	15	0.6
COIL20_shuffle_2	PERCH	0.583251	3.213658
