dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
glass_shuffle_0	IKSHC	0.484166	0.648640	5	0.7
glass_shuffle_0	PERCH	0.414729	0.865642
glass_shuffle_1	IKSHC	0.509486	0.638019	13	0.6
glass_shuffle_1	PERCH	0.431704	0.148982
glass_shuffle_2	IKSHC	0.507869	0.658672	3	0.6
glass_shuffle_2	PERCH	0.457202	0.143160
glass_shuffle_3	IKSHC	0.502012	0.645866	7	0.7
glass_shuffle_3	PERCH	0.423875	0.159528
glass_shuffle_4	IKSHC	0.540668	0.655479	5	0.7
glass_shuffle_4	PERCH	0.506261	0.150825
glass_shuffle_5	IKSHC	0.498604	0.647729	7	0.6
glass_shuffle_5	PERCH	0.434194	0.160111
glass_shuffle_6	IKSHC	0.499070	0.661560	13	0.6
glass_shuffle_6	PERCH	0.400323	0.158540
glass_shuffle_7	IKSHC	0.487530	0.651945	15	0.9
glass_shuffle_7	PERCH	0.513514	0.158564
glass_shuffle_8	IKSHC	0.465348	0.648447	3	0.6
glass_shuffle_8	PERCH	0.458161	0.156780
glass_shuffle_9	IKSHC	0.548278	0.651454	15	0.9
glass_shuffle_9	PERCH	0.454759	0.149058
