algorithm	dataset	psi	beta	purity
IKSHC	wine	13	0.400000	0.807904
IKSHC	wine	13	0.500000	0.817790
IKSHC	wine	13	0.600000	0.857075
IKSHC	wine	13	0.700000	0.783663
IKSHC	wine	13	0.800000	0.814814
IKSHC	wine	13	0.900000	0.810562
IKSHC	wine	15	0.400000	0.811985
IKSHC	wine	15	0.500000	0.850776
IKSHC	wine	15	0.600000	0.834318
IKSHC	wine	15	0.700000	0.794062
IKSHC	wine	15	0.800000	0.812111
IKSHC	wine	15	0.900000	0.791817
IKSHC	wine	17	0.400000	0.827386
IKSHC	wine	17	0.500000	0.819630
IKSHC	wine	17	0.600000	0.809712
IKSHC	wine	17	0.700000	0.822395
IKSHC	wine	17	0.800000	0.840478
IKSHC	wine	17	0.900000	0.821572
IKSHC	wine	21	0.400000	0.779704
IKSHC	wine	21	0.500000	0.791672
IKSHC	wine	21	0.600000	0.770119
IKSHC	wine	21	0.700000	0.787891
IKSHC	wine	21	0.800000	0.812227
IKSHC	wine	21	0.900000	0.762669
IKSHC	wine	25	0.400000	0.739945
IKSHC	wine	25	0.500000	0.763692
IKSHC	wine	25	0.600000	0.764598
IKSHC	wine	25	0.700000	0.809329
IKSHC	wine	25	0.800000	0.751133
IKSHC	wine	25	0.900000	0.707042
IKSHC	wine	3	0.400000	0.834416
IKSHC	wine	3	0.500000	0.814073
IKSHC	wine	3	0.600000	0.807189
IKSHC	wine	3	0.700000	0.805717
IKSHC	wine	3	0.800000	0.831235
IKSHC	wine	3	0.900000	0.804680
IKSHC	wine	5	0.400000	0.831968
IKSHC	wine	5	0.500000	0.812941
IKSHC	wine	5	0.600000	0.816054
IKSHC	wine	5	0.700000	0.793390
IKSHC	wine	5	0.800000	0.823309
IKSHC	wine	5	0.900000	0.850342
IKSHC	wine	7	0.400000	0.890865
IKSHC	wine	7	0.500000	0.887801
IKSHC	wine	7	0.600000	0.843130
IKSHC	wine	7	0.700000	0.924292
IKSHC	wine	7	0.800000	0.873073
IKSHC	wine	7	0.900000	0.870874
IKSHC	wine	13	0.400000	0.913288
IKSHC	wine	13	0.500000	0.888642
IKSHC	wine	13	0.600000	0.890741
IKSHC	wine	13	0.700000	0.869423
IKSHC	wine	13	0.800000	0.887457
IKSHC	wine	13	0.900000	0.934267
IKSHC	wine	15	0.400000	0.931733
IKSHC	wine	15	0.500000	0.896465
IKSHC	wine	15	0.600000	0.902044
IKSHC	wine	15	0.700000	0.905970
IKSHC	wine	15	0.800000	0.905319
IKSHC	wine	15	0.900000	0.904499
IKSHC	wine	17	0.400000	0.904116
IKSHC	wine	17	0.500000	0.887143
IKSHC	wine	17	0.600000	0.861891
IKSHC	wine	17	0.700000	0.906041
IKSHC	wine	17	0.800000	0.849576
IKSHC	wine	17	0.900000	0.906277
IKSHC	wine	21	0.400000	0.909503
IKSHC	wine	21	0.500000	0.888066
IKSHC	wine	21	0.600000	0.899433
IKSHC	wine	21	0.700000	0.866127
IKSHC	wine	21	0.800000	0.878792
IKSHC	wine	21	0.900000	0.925122
IKSHC	wine	25	0.400000	0.910330
IKSHC	wine	25	0.500000	0.893674
IKSHC	wine	25	0.600000	0.895952
IKSHC	wine	25	0.700000	0.908106
IKSHC	wine	25	0.800000	0.904933
IKSHC	wine	25	0.900000	0.857351
IKSHC	wine	3	0.400000	0.844061
IKSHC	wine	3	0.500000	0.840102
IKSHC	wine	3	0.600000	0.814602
IKSHC	wine	3	0.700000	0.832432
IKSHC	wine	3	0.800000	0.850836
IKSHC	wine	3	0.900000	0.845038
IKSHC	wine	5	0.400000	0.899601
IKSHC	wine	5	0.500000	0.818239
IKSHC	wine	5	0.600000	0.891389
IKSHC	wine	5	0.700000	0.840507
IKSHC	wine	5	0.800000	0.855447
IKSHC	wine	5	0.900000	0.864320
IKSHC	wine	7	0.400000	0.876988
IKSHC	wine	7	0.500000	0.855769
IKSHC	wine	7	0.600000	0.871391
IKSHC	wine	7	0.700000	0.864046
IKSHC	wine	7	0.800000	0.905441
IKSHC	wine	7	0.900000	0.865662
IKSHC	wine	13	0.400000	0.905265
IKSHC	wine	13	0.500000	0.901795
IKSHC	wine	13	0.600000	0.897583
IKSHC	wine	13	0.700000	0.913366
IKSHC	wine	13	0.800000	0.883461
IKSHC	wine	13	0.900000	0.885120
IKSHC	wine	15	0.400000	0.900150
IKSHC	wine	15	0.500000	0.871305
IKSHC	wine	15	0.600000	0.898826
IKSHC	wine	15	0.700000	0.824121
IKSHC	wine	15	0.800000	0.905709
IKSHC	wine	15	0.900000	0.891458
IKSHC	wine	17	0.400000	0.852252
IKSHC	wine	17	0.500000	0.906767
IKSHC	wine	17	0.600000	0.873428
IKSHC	wine	17	0.700000	0.890179
IKSHC	wine	17	0.800000	0.863407
IKSHC	wine	17	0.900000	0.874075
IKSHC	wine	21	0.400000	0.882921
IKSHC	wine	21	0.500000	0.865685
IKSHC	wine	21	0.600000	0.872359
IKSHC	wine	21	0.700000	0.902517
IKSHC	wine	21	0.800000	0.887877
IKSHC	wine	21	0.900000	0.875148
IKSHC	wine	25	0.400000	0.900545
IKSHC	wine	25	0.500000	0.865000
IKSHC	wine	25	0.600000	0.927711
IKSHC	wine	25	0.700000	0.868289
IKSHC	wine	25	0.800000	0.869439
IKSHC	wine	25	0.900000	0.901444
IKSHC	wine	3	0.400000	0.855489
IKSHC	wine	3	0.500000	0.870133
IKSHC	wine	3	0.600000	0.853343
IKSHC	wine	3	0.700000	0.877883
IKSHC	wine	3	0.800000	0.882702
IKSHC	wine	3	0.900000	0.864749
IKSHC	wine	5	0.400000	0.864093
IKSHC	wine	5	0.500000	0.887128
IKSHC	wine	5	0.600000	0.872929
IKSHC	wine	5	0.700000	0.923317
IKSHC	wine	5	0.800000	0.889211
IKSHC	wine	5	0.900000	0.918184
IKSHC	wine	7	0.400000	0.922951
IKSHC	wine	7	0.500000	0.899587
IKSHC	wine	7	0.600000	0.931141
IKSHC	wine	7	0.700000	0.949163
IKSHC	wine	7	0.800000	0.937915
IKSHC	wine	7	0.900000	0.942483
IKSHC	wine	13	0.400000	0.942548
IKSHC	wine	13	0.500000	0.930018
IKSHC	wine	13	0.600000	0.906546
IKSHC	wine	13	0.700000	0.941185
IKSHC	wine	13	0.800000	0.940035
IKSHC	wine	13	0.900000	0.904411
IKSHC	wine	15	0.400000	0.910259
IKSHC	wine	15	0.500000	0.932410
IKSHC	wine	15	0.600000	0.944857
IKSHC	wine	15	0.700000	0.939897
IKSHC	wine	15	0.800000	0.935712
IKSHC	wine	15	0.900000	0.919106
IKSHC	wine	17	0.400000	0.939650
IKSHC	wine	17	0.500000	0.932614
IKSHC	wine	17	0.600000	0.928099
IKSHC	wine	17	0.700000	0.909261
IKSHC	wine	17	0.800000	0.908386
IKSHC	wine	17	0.900000	0.936819
IKSHC	wine	21	0.400000	0.937230
IKSHC	wine	21	0.500000	0.868138
IKSHC	wine	21	0.600000	0.905010
IKSHC	wine	21	0.700000	0.954225
IKSHC	wine	21	0.800000	0.909575
IKSHC	wine	21	0.900000	0.813809
IKSHC	wine	25	0.400000	0.939895
IKSHC	wine	25	0.500000	0.960481
IKSHC	wine	25	0.600000	0.903830
IKSHC	wine	25	0.700000	0.935538
IKSHC	wine	25	0.800000	0.919459
IKSHC	wine	25	0.900000	0.942108
IKSHC	wine	3	0.400000	0.833408
IKSHC	wine	3	0.500000	0.800984
IKSHC	wine	3	0.600000	0.819571
IKSHC	wine	3	0.700000	0.787666
IKSHC	wine	3	0.800000	0.859427
IKSHC	wine	3	0.900000	0.834825
IKSHC	wine	5	0.400000	0.853274
IKSHC	wine	5	0.500000	0.812484
IKSHC	wine	5	0.600000	0.858046
IKSHC	wine	5	0.700000	0.803584
IKSHC	wine	5	0.800000	0.888187
IKSHC	wine	5	0.900000	0.813762
IKSHC	wine	7	0.400000	0.847660
IKSHC	wine	7	0.500000	0.872986
IKSHC	wine	7	0.600000	0.892081
IKSHC	wine	7	0.700000	0.847977
IKSHC	wine	7	0.800000	0.870171
IKSHC	wine	7	0.900000	0.813124
IKSHC	wine	13	0.400000	0.868384
IKSHC	wine	13	0.500000	0.902955
IKSHC	wine	13	0.600000	0.913745
IKSHC	wine	13	0.700000	0.914976
IKSHC	wine	13	0.800000	0.884585
IKSHC	wine	13	0.900000	0.897957
IKSHC	wine	15	0.400000	0.921951
IKSHC	wine	15	0.500000	0.877733
IKSHC	wine	15	0.600000	0.863340
IKSHC	wine	15	0.700000	0.930496
IKSHC	wine	15	0.800000	0.868800
IKSHC	wine	15	0.900000	0.882312
IKSHC	wine	17	0.400000	0.906363
IKSHC	wine	17	0.500000	0.905786
IKSHC	wine	17	0.600000	0.905052
IKSHC	wine	17	0.700000	0.833127
IKSHC	wine	17	0.800000	0.854219
IKSHC	wine	17	0.900000	0.886848
IKSHC	wine	21	0.400000	0.887160
IKSHC	wine	21	0.500000	0.885574
IKSHC	wine	21	0.600000	0.853295
IKSHC	wine	21	0.700000	0.837671
IKSHC	wine	21	0.800000	0.898257
IKSHC	wine	21	0.900000	0.880162
IKSHC	wine	25	0.400000	0.864430
IKSHC	wine	25	0.500000	0.892283
IKSHC	wine	25	0.600000	0.882234
IKSHC	wine	25	0.700000	0.845713
IKSHC	wine	25	0.800000	0.872229
IKSHC	wine	25	0.900000	0.874143
IKSHC	wine	3	0.400000	0.836040
IKSHC	wine	3	0.500000	0.780271
IKSHC	wine	3	0.600000	0.855187
IKSHC	wine	3	0.700000	0.837538
IKSHC	wine	3	0.800000	0.840040
IKSHC	wine	3	0.900000	0.814710
IKSHC	wine	5	0.400000	0.841192
IKSHC	wine	5	0.500000	0.850990
IKSHC	wine	5	0.600000	0.878039
IKSHC	wine	5	0.700000	0.835921
IKSHC	wine	5	0.800000	0.882581
IKSHC	wine	5	0.900000	0.881639
IKSHC	wine	7	0.400000	0.905133
IKSHC	wine	7	0.500000	0.880138
IKSHC	wine	7	0.600000	0.892464
IKSHC	wine	7	0.700000	0.898788
IKSHC	wine	7	0.800000	0.897428
IKSHC	wine	7	0.900000	0.848445
IKSHC	wine	13	0.400000	0.891031
IKSHC	wine	13	0.500000	0.851762
IKSHC	wine	13	0.600000	0.891439
IKSHC	wine	13	0.700000	0.905964
IKSHC	wine	13	0.800000	0.889933
IKSHC	wine	13	0.900000	0.929415
IKSHC	wine	15	0.400000	0.921990
IKSHC	wine	15	0.500000	0.945591
IKSHC	wine	15	0.600000	0.893875
IKSHC	wine	15	0.700000	0.917557
IKSHC	wine	15	0.800000	0.862296
IKSHC	wine	15	0.900000	0.898598
IKSHC	wine	17	0.400000	0.850200
IKSHC	wine	17	0.500000	0.881887
IKSHC	wine	17	0.600000	0.881177
IKSHC	wine	17	0.700000	0.890466
IKSHC	wine	17	0.800000	0.914041
IKSHC	wine	17	0.900000	0.870016
IKSHC	wine	21	0.400000	0.906952
IKSHC	wine	21	0.500000	0.872794
IKSHC	wine	21	0.600000	0.925253
IKSHC	wine	21	0.700000	0.883201
IKSHC	wine	21	0.800000	0.929306
IKSHC	wine	21	0.900000	0.882024
IKSHC	wine	25	0.400000	0.885768
IKSHC	wine	25	0.500000	0.891325
IKSHC	wine	25	0.600000	0.888417
IKSHC	wine	25	0.700000	0.947423
IKSHC	wine	25	0.800000	0.919818
IKSHC	wine	25	0.900000	0.888782
IKSHC	wine	3	0.400000	0.879311
IKSHC	wine	3	0.500000	0.880815
IKSHC	wine	3	0.600000	0.835727
IKSHC	wine	3	0.700000	0.875057
IKSHC	wine	3	0.800000	0.863787
IKSHC	wine	3	0.900000	0.840506
IKSHC	wine	5	0.400000	0.835196
IKSHC	wine	5	0.500000	0.912282
IKSHC	wine	5	0.600000	0.927437
IKSHC	wine	5	0.700000	0.907836
IKSHC	wine	5	0.800000	0.895625
IKSHC	wine	5	0.900000	0.913999
IKSHC	wine	7	0.400000	0.909793
IKSHC	wine	7	0.500000	0.915089
IKSHC	wine	7	0.600000	0.910012
IKSHC	wine	7	0.700000	0.900464
IKSHC	wine	7	0.800000	0.909925
IKSHC	wine	7	0.900000	0.912065
IKSHC	wine	13	0.400000	0.878061
IKSHC	wine	13	0.500000	0.900158
IKSHC	wine	13	0.600000	0.893499
IKSHC	wine	13	0.700000	0.852754
IKSHC	wine	13	0.800000	0.919783
IKSHC	wine	13	0.900000	0.879229
IKSHC	wine	15	0.400000	0.942570
IKSHC	wine	15	0.500000	0.905904
IKSHC	wine	15	0.600000	0.822839
IKSHC	wine	15	0.700000	0.897754
IKSHC	wine	15	0.800000	0.888381
IKSHC	wine	15	0.900000	0.875382
IKSHC	wine	17	0.400000	0.892486
IKSHC	wine	17	0.500000	0.923406
IKSHC	wine	17	0.600000	0.872765
IKSHC	wine	17	0.700000	0.922582
IKSHC	wine	17	0.800000	0.924614
IKSHC	wine	17	0.900000	0.892092
IKSHC	wine	21	0.400000	0.894573
IKSHC	wine	21	0.500000	0.944499
IKSHC	wine	21	0.600000	0.921746
IKSHC	wine	21	0.700000	0.945033
IKSHC	wine	21	0.800000	0.886933
IKSHC	wine	21	0.900000	0.944605
IKSHC	wine	25	0.400000	0.890732
IKSHC	wine	25	0.500000	0.914570
IKSHC	wine	25	0.600000	0.873798
IKSHC	wine	25	0.700000	0.950709
IKSHC	wine	25	0.800000	0.934162
IKSHC	wine	25	0.900000	0.767694
IKSHC	wine	3	0.400000	0.849606
IKSHC	wine	3	0.500000	0.860504
IKSHC	wine	3	0.600000	0.897512
IKSHC	wine	3	0.700000	0.866415
IKSHC	wine	3	0.800000	0.805162
IKSHC	wine	3	0.900000	0.827797
IKSHC	wine	5	0.400000	0.867104
IKSHC	wine	5	0.500000	0.835991
IKSHC	wine	5	0.600000	0.849483
IKSHC	wine	5	0.700000	0.871855
IKSHC	wine	5	0.800000	0.868346
IKSHC	wine	5	0.900000	0.885707
IKSHC	wine	7	0.400000	0.894441
IKSHC	wine	7	0.500000	0.909747
IKSHC	wine	7	0.600000	0.856116
IKSHC	wine	7	0.700000	0.906973
IKSHC	wine	7	0.800000	0.849090
IKSHC	wine	7	0.900000	0.878504
IKSHC	wine	13	0.400000	0.869785
IKSHC	wine	13	0.500000	0.859806
IKSHC	wine	13	0.600000	0.830196
IKSHC	wine	13	0.700000	0.847031
IKSHC	wine	13	0.800000	0.855860
IKSHC	wine	13	0.900000	0.798302
IKSHC	wine	15	0.400000	0.797548
IKSHC	wine	15	0.500000	0.829025
IKSHC	wine	15	0.600000	0.831227
IKSHC	wine	15	0.700000	0.806749
IKSHC	wine	15	0.800000	0.882422
IKSHC	wine	15	0.900000	0.854536
IKSHC	wine	17	0.400000	0.829984
IKSHC	wine	17	0.500000	0.809805
IKSHC	wine	17	0.600000	0.818054
IKSHC	wine	17	0.700000	0.853321
IKSHC	wine	17	0.800000	0.833715
IKSHC	wine	17	0.900000	0.845580
IKSHC	wine	21	0.400000	0.797463
IKSHC	wine	21	0.500000	0.867437
IKSHC	wine	21	0.600000	0.839045
IKSHC	wine	21	0.700000	0.861138
IKSHC	wine	21	0.800000	0.846730
IKSHC	wine	21	0.900000	0.794711
IKSHC	wine	25	0.400000	0.789940
IKSHC	wine	25	0.500000	0.847199
IKSHC	wine	25	0.600000	0.788572
IKSHC	wine	25	0.700000	0.811238
IKSHC	wine	25	0.800000	0.826187
IKSHC	wine	25	0.900000	0.878703
