algorithm	dataset	psi	beta	purity
IKSHC	aloi	64	0.400000	0.673139
IKSHC	aloi	64	0.500000	0.673810
IKSHC	aloi	64	0.600000	0.694776
IKSHC	aloi	64	0.700000	0.664348
IKSHC	aloi	64	0.800000	0.682475
