dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
Segment_shuffle_0	IKSHC	0.621932	7.532144	15	0.6
Segment_shuffle_0	PERCH	0.625028	2.094520
Segment_shuffle_1	IKSHC	0.629790	7.378458	13	0.6
Segment_shuffle_1	PERCH	0.562404	1.453552
Segment_shuffle_2	IKSHC	0.604864	7.342828	13	0.6
Segment_shuffle_2	PERCH	0.518305	1.492165
Segment_shuffle_3	IKSHC	0.637686	7.386229	13	0.6
Segment_shuffle_3	PERCH	0.639911	1.427387
Segment_shuffle_4	IKSHC	0.652212	7.373859	15	0.6
Segment_shuffle_4	PERCH	0.564322	1.450105
Segment_shuffle_5	IKSHC	0.654979	7.424945	15	0.7
Segment_shuffle_5	PERCH	0.535689	1.439941
Segment_shuffle_6	IKSHC	0.611059	7.378223	13	0.7
Segment_shuffle_6	PERCH	0.584831	1.467267
Segment_shuffle_7	IKSHC	0.659197	7.312033	13	0.7
Segment_shuffle_7	PERCH	0.620741	1.413312
Segment_shuffle_8	IKSHC	0.634101	7.267244	15	0.6
Segment_shuffle_8	PERCH	0.490236	1.459132
Segment_shuffle_9	IKSHC	0.629918	7.380463	13	0.6
Segment_shuffle_9	PERCH	0.567482	1.432384
