dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
glass_shuffle_0	IKSHC	0.230619	0.155264	5	0.6
glass_shuffle_1	IKSHC	0.314317	0.120510	5	0.7
glass_shuffle_2	IKSHC	0.230123	0.123438	3	0.7
