dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
shape_shuffle_0	IKSHC	0.596869	0.244196	25	0.9
shape_shuffle_1	IKSHC	0.645999	0.248512	25	0.4
shape_shuffle_2	IKSHC	0.665343	0.257886	15	0.6
shape_shuffle_3	IKSHC	0.630845	0.257225	17	0.6
shape_shuffle_4	IKSHC	0.677786	0.270004	21	0.9
