algorithm	dataset	psi	beta	purity
IKSHC	LandCover	15	0.500000	0.538559
IKSHC	LandCover	15	0.600000	0.561491
IKSHC	LandCover	15	0.700000	0.549108
IKSHC	LandCover	15	0.800000	0.555761
IKSHC	LandCover	15	0.900000	0.527080
IKSHC	LandCover	17	0.400000	0.513706
IKSHC	LandCover	17	0.500000	0.556073
IKSHC	LandCover	17	0.600000	0.594133
IKSHC	LandCover	17	0.700000	0.536744
IKSHC	LandCover	17	0.800000	0.566463
IKSHC	LandCover	17	0.900000	0.553880
IKSHC	LandCover	21	0.400000	0.574040
IKSHC	LandCover	21	0.500000	0.534732
IKSHC	LandCover	21	0.600000	0.558867
IKSHC	LandCover	21	0.700000	0.561591
IKSHC	LandCover	21	0.800000	0.529135
IKSHC	LandCover	21	0.900000	0.565333
IKSHC	LandCover	25	0.400000	0.560767
IKSHC	LandCover	25	0.500000	0.562839
IKSHC	LandCover	25	0.600000	0.562112
IKSHC	LandCover	25	0.700000	0.558753
IKSHC	LandCover	25	0.800000	0.601918
IKSHC	LandCover	25	0.900000	0.576030
IKSHC	LandCover	3	0.400000	0.474827
IKSHC	LandCover	3	0.500000	0.516640
IKSHC	LandCover	3	0.600000	0.496472
IKSHC	LandCover	3	0.700000	0.461744
IKSHC	LandCover	3	0.800000	0.491163
IKSHC	LandCover	3	0.900000	0.488740
IKSHC	LandCover	5	0.400000	0.483055
IKSHC	LandCover	5	0.500000	0.467643
IKSHC	LandCover	5	0.600000	0.504811
IKSHC	LandCover	5	0.700000	0.509217
IKSHC	LandCover	5	0.800000	0.547341
IKSHC	LandCover	5	0.900000	0.503129
IKSHC	LandCover	7	0.400000	0.514800
IKSHC	LandCover	7	0.500000	0.513641
IKSHC	LandCover	7	0.600000	0.540228
IKSHC	LandCover	7	0.700000	0.525257
IKSHC	LandCover	7	0.800000	0.502022
IKSHC	LandCover	7	0.900000	0.529763
IKSHC	LandCover	13	0.400000	0.529680
IKSHC	LandCover	13	0.500000	0.504905
IKSHC	LandCover	13	0.600000	0.525957
IKSHC	LandCover	13	0.700000	0.533967
IKSHC	LandCover	13	0.800000	0.555348
IKSHC	LandCover	13	0.900000	0.529853
IKSHC	LandCover	15	0.400000	0.579284
IKSHC	LandCover	15	0.500000	0.515206
IKSHC	LandCover	15	0.600000	0.541916
IKSHC	LandCover	15	0.700000	0.554846
IKSHC	LandCover	15	0.800000	0.551274
IKSHC	LandCover	15	0.900000	0.531072
IKSHC	LandCover	17	0.400000	0.566154
IKSHC	LandCover	17	0.500000	0.535544
IKSHC	LandCover	17	0.600000	0.568214
IKSHC	LandCover	17	0.700000	0.537289
IKSHC	LandCover	17	0.800000	0.557205
IKSHC	LandCover	17	0.900000	0.531827
IKSHC	LandCover	21	0.400000	0.489314
IKSHC	LandCover	21	0.500000	0.583524
IKSHC	LandCover	21	0.600000	0.581562
IKSHC	LandCover	21	0.700000	0.541273
IKSHC	LandCover	21	0.800000	0.540301
IKSHC	LandCover	21	0.900000	0.549955
IKSHC	LandCover	25	0.400000	0.512891
IKSHC	LandCover	25	0.500000	0.579951
IKSHC	LandCover	25	0.600000	0.550377
IKSHC	LandCover	25	0.700000	0.572034
IKSHC	LandCover	25	0.800000	0.533843
IKSHC	LandCover	25	0.900000	0.588194
IKSHC	LandCover	3	0.400000	0.472342
IKSHC	LandCover	3	0.500000	0.476850
IKSHC	LandCover	3	0.600000	0.463380
IKSHC	LandCover	3	0.700000	0.477778
IKSHC	LandCover	3	0.800000	0.443506
IKSHC	LandCover	3	0.900000	0.451056
IKSHC	LandCover	5	0.400000	0.452935
IKSHC	LandCover	5	0.500000	0.483745
IKSHC	LandCover	5	0.600000	0.499093
IKSHC	LandCover	5	0.700000	0.479643
IKSHC	LandCover	5	0.800000	0.470380
IKSHC	LandCover	5	0.900000	0.470438
IKSHC	LandCover	7	0.400000	0.503470
IKSHC	LandCover	7	0.500000	0.473227
IKSHC	LandCover	7	0.600000	0.494428
IKSHC	LandCover	7	0.700000	0.510444
IKSHC	LandCover	7	0.800000	0.527239
IKSHC	LandCover	7	0.900000	0.511154
IKSHC	LandCover	13	0.400000	0.479702
IKSHC	LandCover	13	0.500000	0.499314
IKSHC	LandCover	13	0.600000	0.517909
IKSHC	LandCover	13	0.700000	0.517868
IKSHC	LandCover	13	0.800000	0.522855
IKSHC	LandCover	13	0.900000	0.516211
IKSHC	LandCover	15	0.400000	0.522393
IKSHC	LandCover	15	0.500000	0.495260
IKSHC	LandCover	15	0.600000	0.509035
IKSHC	LandCover	15	0.700000	0.541083
IKSHC	LandCover	15	0.800000	0.529521
IKSHC	LandCover	15	0.900000	0.530980
IKSHC	LandCover	17	0.400000	0.528027
IKSHC	LandCover	17	0.500000	0.527529
IKSHC	LandCover	17	0.600000	0.551115
IKSHC	LandCover	17	0.700000	0.493214
IKSHC	LandCover	17	0.800000	0.501048
IKSHC	LandCover	17	0.900000	0.553707
IKSHC	LandCover	21	0.400000	0.577599
IKSHC	LandCover	21	0.500000	0.567158
IKSHC	LandCover	21	0.600000	0.575699
IKSHC	LandCover	21	0.700000	0.527028
IKSHC	LandCover	21	0.800000	0.520865
IKSHC	LandCover	21	0.900000	0.558032
IKSHC	LandCover	25	0.400000	0.562909
IKSHC	LandCover	25	0.500000	0.536626
IKSHC	LandCover	25	0.600000	0.558659
IKSHC	LandCover	25	0.700000	0.524489
IKSHC	LandCover	25	0.800000	0.564176
IKSHC	LandCover	25	0.900000	0.517583
IKSHC	LandCover	3	0.400000	0.517767
IKSHC	LandCover	3	0.500000	0.481178
IKSHC	LandCover	3	0.600000	0.515605
IKSHC	LandCover	3	0.700000	0.507081
IKSHC	LandCover	3	0.800000	0.470812
IKSHC	LandCover	3	0.900000	0.487672
IKSHC	LandCover	5	0.400000	0.520985
IKSHC	LandCover	5	0.500000	0.506617
IKSHC	LandCover	5	0.600000	0.551677
IKSHC	LandCover	5	0.700000	0.465790
IKSHC	LandCover	5	0.800000	0.497931
IKSHC	LandCover	5	0.900000	0.527184
IKSHC	LandCover	7	0.400000	0.541635
IKSHC	LandCover	7	0.500000	0.521982
IKSHC	LandCover	7	0.600000	0.555138
IKSHC	LandCover	7	0.700000	0.513930
IKSHC	LandCover	7	0.800000	0.523907
IKSHC	LandCover	7	0.900000	0.531917
IKSHC	LandCover	13	0.400000	0.524685
IKSHC	LandCover	13	0.500000	0.539098
IKSHC	LandCover	13	0.600000	0.541345
IKSHC	LandCover	13	0.700000	0.540590
IKSHC	LandCover	13	0.800000	0.551179
IKSHC	LandCover	13	0.900000	0.553578
IKSHC	LandCover	15	0.400000	0.549452
IKSHC	LandCover	15	0.500000	0.516139
IKSHC	LandCover	15	0.600000	0.534232
IKSHC	LandCover	15	0.700000	0.542912
IKSHC	LandCover	15	0.800000	0.527723
IKSHC	LandCover	15	0.900000	0.506332
IKSHC	LandCover	17	0.400000	0.532066
IKSHC	LandCover	17	0.500000	0.542471
IKSHC	LandCover	17	0.600000	0.558229
IKSHC	LandCover	17	0.700000	0.528781
IKSHC	LandCover	17	0.800000	0.529151
IKSHC	LandCover	17	0.900000	0.568128
IKSHC	LandCover	21	0.400000	0.537546
IKSHC	LandCover	21	0.500000	0.558585
IKSHC	LandCover	21	0.600000	0.568140
IKSHC	LandCover	21	0.700000	0.529023
IKSHC	LandCover	21	0.800000	0.564694
IKSHC	LandCover	21	0.900000	0.553574
IKSHC	LandCover	25	0.400000	0.540916
IKSHC	LandCover	25	0.500000	0.563062
IKSHC	LandCover	25	0.600000	0.546465
IKSHC	LandCover	25	0.700000	0.558093
IKSHC	LandCover	25	0.800000	0.517840
IKSHC	LandCover	25	0.900000	0.542202
IKSHC	LandCover	3	0.400000	0.465984
IKSHC	LandCover	3	0.500000	0.524407
IKSHC	LandCover	3	0.600000	0.492769
IKSHC	LandCover	3	0.700000	0.496726
IKSHC	LandCover	3	0.800000	0.462824
IKSHC	LandCover	3	0.900000	0.468605
IKSHC	LandCover	5	0.400000	0.505673
IKSHC	LandCover	5	0.500000	0.485064
IKSHC	LandCover	5	0.600000	0.501391
IKSHC	LandCover	5	0.700000	0.482139
IKSHC	LandCover	5	0.800000	0.468814
IKSHC	LandCover	5	0.900000	0.513602
IKSHC	LandCover	7	0.400000	0.515785
IKSHC	LandCover	7	0.500000	0.508397
IKSHC	LandCover	7	0.600000	0.498223
IKSHC	LandCover	7	0.700000	0.495868
IKSHC	LandCover	7	0.800000	0.506993
IKSHC	LandCover	7	0.900000	0.492409
IKSHC	LandCover	13	0.400000	0.510798
IKSHC	LandCover	13	0.500000	0.525830
IKSHC	LandCover	13	0.600000	0.534022
IKSHC	LandCover	13	0.700000	0.525661
IKSHC	LandCover	13	0.800000	0.502582
IKSHC	LandCover	13	0.900000	0.511258
IKSHC	LandCover	15	0.400000	0.552903
IKSHC	LandCover	15	0.500000	0.530547
IKSHC	LandCover	15	0.600000	0.507475
IKSHC	LandCover	15	0.700000	0.504668
IKSHC	LandCover	15	0.800000	0.526823
IKSHC	LandCover	15	0.900000	0.516805
IKSHC	LandCover	17	0.400000	0.515342
IKSHC	LandCover	17	0.500000	0.532635
IKSHC	LandCover	17	0.600000	0.518649
IKSHC	LandCover	17	0.700000	0.503748
IKSHC	LandCover	17	0.800000	0.559584
IKSHC	LandCover	17	0.900000	0.545186
IKSHC	LandCover	21	0.400000	0.527870
IKSHC	LandCover	21	0.500000	0.529573
IKSHC	LandCover	21	0.600000	0.538468
IKSHC	LandCover	21	0.700000	0.545782
IKSHC	LandCover	21	0.800000	0.531147
IKSHC	LandCover	21	0.900000	0.533916
IKSHC	LandCover	25	0.400000	0.559383
IKSHC	LandCover	25	0.500000	0.545451
IKSHC	LandCover	25	0.600000	0.523161
IKSHC	LandCover	25	0.700000	0.556743
IKSHC	LandCover	25	0.800000	0.542380
IKSHC	LandCover	25	0.900000	0.548175
IKSHC	LandCover	3	0.400000	0.462178
IKSHC	LandCover	3	0.500000	0.465373
IKSHC	LandCover	3	0.600000	0.458712
IKSHC	LandCover	3	0.700000	0.460515
IKSHC	LandCover	3	0.800000	0.477360
IKSHC	LandCover	3	0.900000	0.500390
IKSHC	LandCover	5	0.400000	0.520591
IKSHC	LandCover	5	0.500000	0.530986
IKSHC	LandCover	5	0.600000	0.520554
IKSHC	LandCover	5	0.700000	0.453643
IKSHC	LandCover	5	0.800000	0.496053
IKSHC	LandCover	5	0.900000	0.496327
IKSHC	LandCover	7	0.400000	0.494657
IKSHC	LandCover	7	0.500000	0.457317
IKSHC	LandCover	7	0.600000	0.503781
IKSHC	LandCover	7	0.700000	0.512826
IKSHC	LandCover	7	0.800000	0.485310
IKSHC	LandCover	7	0.900000	0.479212
IKSHC	LandCover	13	0.400000	0.492512
IKSHC	LandCover	13	0.500000	0.492396
IKSHC	LandCover	13	0.600000	0.490429
IKSHC	LandCover	13	0.700000	0.537222
IKSHC	LandCover	13	0.800000	0.500938
IKSHC	LandCover	13	0.900000	0.510212
IKSHC	LandCover	15	0.400000	0.504999
IKSHC	LandCover	15	0.500000	0.478152
IKSHC	LandCover	15	0.600000	0.499927
IKSHC	LandCover	15	0.700000	0.469278
IKSHC	LandCover	15	0.800000	0.474401
IKSHC	LandCover	15	0.900000	0.517690
IKSHC	LandCover	17	0.400000	0.489279
IKSHC	LandCover	17	0.500000	0.531506
IKSHC	LandCover	17	0.600000	0.490592
IKSHC	LandCover	17	0.700000	0.493436
IKSHC	LandCover	17	0.800000	0.511468
IKSHC	LandCover	17	0.900000	0.510241
IKSHC	LandCover	21	0.400000	0.472875
IKSHC	LandCover	21	0.500000	0.512499
IKSHC	LandCover	21	0.600000	0.453618
IKSHC	LandCover	21	0.700000	0.505833
IKSHC	LandCover	21	0.800000	0.537994
IKSHC	LandCover	21	0.900000	0.475951
IKSHC	LandCover	25	0.400000	0.465388
IKSHC	LandCover	25	0.500000	0.485388
IKSHC	LandCover	25	0.600000	0.513040
IKSHC	LandCover	25	0.700000	0.508605
IKSHC	LandCover	25	0.800000	0.520915
IKSHC	LandCover	25	0.900000	0.484970
IKSHC	LandCover	3	0.400000	0.470064
IKSHC	LandCover	3	0.500000	0.463879
IKSHC	LandCover	3	0.600000	0.492484
IKSHC	LandCover	3	0.700000	0.470580
IKSHC	LandCover	3	0.800000	0.467361
IKSHC	LandCover	3	0.900000	0.463024
IKSHC	LandCover	5	0.400000	0.497873
IKSHC	LandCover	5	0.500000	0.502962
IKSHC	LandCover	5	0.600000	0.518235
IKSHC	LandCover	5	0.700000	0.505194
IKSHC	LandCover	5	0.800000	0.501475
IKSHC	LandCover	5	0.900000	0.483518
IKSHC	LandCover	7	0.400000	0.491436
IKSHC	LandCover	7	0.500000	0.522030
IKSHC	LandCover	7	0.600000	0.516201
IKSHC	LandCover	7	0.700000	0.474229
IKSHC	LandCover	7	0.800000	0.504407
IKSHC	LandCover	7	0.900000	0.544022
IKSHC	LandCover	13	0.400000	0.513241
IKSHC	LandCover	13	0.500000	0.525563
IKSHC	LandCover	13	0.600000	0.510816
IKSHC	LandCover	13	0.700000	0.506241
IKSHC	LandCover	13	0.800000	0.495400
IKSHC	LandCover	13	0.900000	0.481859
IKSHC	LandCover	15	0.400000	0.537094
IKSHC	LandCover	15	0.500000	0.522417
IKSHC	LandCover	15	0.600000	0.547274
IKSHC	LandCover	15	0.700000	0.494968
IKSHC	LandCover	15	0.800000	0.508565
IKSHC	LandCover	15	0.900000	0.528365
IKSHC	LandCover	17	0.400000	0.497374
IKSHC	LandCover	17	0.500000	0.521159
IKSHC	LandCover	17	0.600000	0.508966
IKSHC	LandCover	17	0.700000	0.520545
IKSHC	LandCover	17	0.800000	0.503181
IKSHC	LandCover	17	0.900000	0.551563
IKSHC	LandCover	21	0.400000	0.531928
IKSHC	LandCover	21	0.500000	0.500477
IKSHC	LandCover	21	0.600000	0.502752
IKSHC	LandCover	21	0.700000	0.499146
IKSHC	LandCover	21	0.800000	0.499425
IKSHC	LandCover	21	0.900000	0.529293
IKSHC	LandCover	25	0.400000	0.554644
IKSHC	LandCover	25	0.500000	0.556114
IKSHC	LandCover	25	0.600000	0.539971
IKSHC	LandCover	25	0.700000	0.523093
IKSHC	LandCover	25	0.800000	0.534563
IKSHC	LandCover	25	0.900000	0.537735
IKSHC	LandCover	3	0.400000	0.514603
IKSHC	LandCover	3	0.500000	0.503335
IKSHC	LandCover	3	0.600000	0.433651
IKSHC	LandCover	3	0.700000	0.470852
IKSHC	LandCover	3	0.800000	0.480245
IKSHC	LandCover	3	0.900000	0.490294
IKSHC	LandCover	5	0.400000	0.477755
IKSHC	LandCover	5	0.500000	0.529097
IKSHC	LandCover	5	0.600000	0.520125
IKSHC	LandCover	5	0.700000	0.501729
IKSHC	LandCover	5	0.800000	0.502551
IKSHC	LandCover	5	0.900000	0.509061
IKSHC	LandCover	7	0.400000	0.527130
IKSHC	LandCover	7	0.500000	0.534452
IKSHC	LandCover	7	0.600000	0.518775
IKSHC	LandCover	7	0.700000	0.550026
IKSHC	LandCover	7	0.800000	0.517448
IKSHC	LandCover	7	0.900000	0.519159
IKSHC	LandCover	13	0.400000	0.536227
IKSHC	LandCover	13	0.500000	0.496648
IKSHC	LandCover	13	0.600000	0.515542
IKSHC	LandCover	13	0.700000	0.554620
IKSHC	LandCover	13	0.800000	0.496917
IKSHC	LandCover	13	0.900000	0.503421
IKSHC	LandCover	15	0.400000	0.490655
IKSHC	LandCover	15	0.500000	0.496010
IKSHC	LandCover	15	0.600000	0.498303
IKSHC	LandCover	15	0.700000	0.511877
IKSHC	LandCover	15	0.800000	0.538491
IKSHC	LandCover	15	0.900000	0.533079
IKSHC	LandCover	17	0.400000	0.499102
IKSHC	LandCover	17	0.500000	0.525706
IKSHC	LandCover	17	0.600000	0.529010
IKSHC	LandCover	17	0.700000	0.526281
IKSHC	LandCover	17	0.800000	0.492371
IKSHC	LandCover	17	0.900000	0.505984
IKSHC	LandCover	21	0.400000	0.520664
IKSHC	LandCover	21	0.500000	0.517192
IKSHC	LandCover	21	0.600000	0.527246
IKSHC	LandCover	21	0.700000	0.521881
IKSHC	LandCover	21	0.800000	0.532205
IKSHC	LandCover	21	0.900000	0.542799
IKSHC	LandCover	25	0.400000	0.547632
IKSHC	LandCover	25	0.500000	0.544400
IKSHC	LandCover	25	0.600000	0.563461
IKSHC	LandCover	25	0.700000	0.525174
IKSHC	LandCover	25	0.800000	0.570813
IKSHC	LandCover	25	0.900000	0.562431
IKSHC	LandCover	3	0.400000	0.494763
IKSHC	LandCover	3	0.500000	0.516711
IKSHC	LandCover	3	0.600000	0.499065
IKSHC	LandCover	3	0.700000	0.483105
IKSHC	LandCover	3	0.800000	0.488104
IKSHC	LandCover	3	0.900000	0.493696
IKSHC	LandCover	5	0.400000	0.528324
IKSHC	LandCover	5	0.500000	0.465274
IKSHC	LandCover	5	0.600000	0.534232
IKSHC	LandCover	5	0.700000	0.489539
IKSHC	LandCover	5	0.800000	0.492576
IKSHC	LandCover	5	0.900000	0.485700
IKSHC	LandCover	7	0.400000	0.502913
IKSHC	LandCover	7	0.500000	0.542802
IKSHC	LandCover	7	0.600000	0.470205
IKSHC	LandCover	7	0.700000	0.499423
IKSHC	LandCover	7	0.800000	0.537448
IKSHC	LandCover	7	0.900000	0.521107
IKSHC	LandCover	13	0.400000	0.535257
IKSHC	LandCover	13	0.500000	0.526271
IKSHC	LandCover	13	0.600000	0.534989
IKSHC	LandCover	13	0.700000	0.514409
IKSHC	LandCover	13	0.800000	0.535557
IKSHC	LandCover	13	0.900000	0.473071
IKSHC	LandCover	15	0.400000	0.534801
IKSHC	LandCover	15	0.500000	0.560858
IKSHC	LandCover	15	0.600000	0.563303
IKSHC	LandCover	15	0.700000	0.531974
IKSHC	LandCover	15	0.800000	0.559496
IKSHC	LandCover	15	0.900000	0.526271
IKSHC	LandCover	17	0.400000	0.534363
IKSHC	LandCover	17	0.500000	0.557523
IKSHC	LandCover	17	0.600000	0.573855
IKSHC	LandCover	17	0.700000	0.538207
IKSHC	LandCover	17	0.800000	0.549865
IKSHC	LandCover	17	0.900000	0.562003
IKSHC	LandCover	21	0.400000	0.508228
IKSHC	LandCover	21	0.500000	0.542237
IKSHC	LandCover	21	0.600000	0.561321
IKSHC	LandCover	21	0.700000	0.536029
IKSHC	LandCover	21	0.800000	0.545538
IKSHC	LandCover	21	0.900000	0.538624
IKSHC	LandCover	25	0.400000	0.524950
IKSHC	LandCover	25	0.500000	0.544133
IKSHC	LandCover	25	0.600000	0.527447
IKSHC	LandCover	25	0.700000	0.508293
IKSHC	LandCover	25	0.800000	0.541080
IKSHC	LandCover	25	0.900000	0.580663
IKSHC	LSVT	3	0.400000	0.628103
IKSHC	LSVT	3	0.500000	0.611080
IKSHC	LSVT	3	0.600000	0.640834
IKSHC	LSVT	3	0.700000	0.602616
IKSHC	LSVT	3	0.800000	0.642596
IKSHC	LSVT	3	0.900000	0.617652
IKSHC	LSVT	5	0.400000	0.576164
IKSHC	LSVT	5	0.500000	0.635282
IKSHC	LSVT	5	0.600000	0.612914
IKSHC	LSVT	5	0.700000	0.598583
IKSHC	LSVT	5	0.800000	0.596304
IKSHC	LSVT	5	0.900000	0.606285
IKSHC	LSVT	7	0.400000	0.656661
IKSHC	LSVT	7	0.500000	0.569898
IKSHC	LSVT	7	0.600000	0.602342
IKSHC	LSVT	7	0.700000	0.601728
IKSHC	LSVT	7	0.800000	0.584741
IKSHC	LSVT	7	0.900000	0.596254
IKSHC	LSVT	13	0.400000	0.622550
IKSHC	LSVT	13	0.500000	0.648519
IKSHC	LSVT	13	0.600000	0.588260
IKSHC	LSVT	13	0.700000	0.631701
IKSHC	LSVT	13	0.800000	0.644264
IKSHC	LSVT	13	0.900000	0.622865
IKSHC	LSVT	15	0.400000	0.611247
IKSHC	LSVT	15	0.500000	0.634727
IKSHC	LSVT	15	0.600000	0.613698
IKSHC	LSVT	15	0.700000	0.628178
IKSHC	LSVT	15	0.800000	0.646952
IKSHC	LSVT	15	0.900000	0.619857
IKSHC	LSVT	17	0.400000	0.672008
IKSHC	LSVT	17	0.500000	0.620783
IKSHC	LSVT	17	0.600000	0.650840
IKSHC	LSVT	17	0.700000	0.585864
IKSHC	LSVT	17	0.800000	0.672602
IKSHC	LSVT	17	0.900000	0.640409
IKSHC	LSVT	21	0.400000	0.632287
IKSHC	LSVT	21	0.500000	0.610610
IKSHC	LSVT	21	0.600000	0.630330
IKSHC	LSVT	21	0.700000	0.633450
IKSHC	LSVT	21	0.800000	0.660189
IKSHC	LSVT	21	0.900000	0.612444
IKSHC	LSVT	25	0.400000	0.611648
IKSHC	LSVT	25	0.500000	0.611798
IKSHC	LSVT	25	0.600000	0.641218
IKSHC	LSVT	25	0.700000	0.627900
IKSHC	LSVT	25	0.800000	0.650338
IKSHC	LSVT	25	0.900000	0.621368
IKSHC	LSVT	3	0.400000	0.579522
IKSHC	LSVT	3	0.500000	0.619850
IKSHC	LSVT	3	0.600000	0.609066
IKSHC	LSVT	3	0.700000	0.607727
IKSHC	LSVT	3	0.800000	0.632326
IKSHC	LSVT	3	0.900000	0.652094
IKSHC	LSVT	5	0.400000	0.601713
IKSHC	LSVT	5	0.500000	0.593311
IKSHC	LSVT	5	0.600000	0.622167
IKSHC	LSVT	5	0.700000	0.622127
IKSHC	LSVT	5	0.800000	0.628735
IKSHC	LSVT	5	0.900000	0.625933
IKSHC	LSVT	7	0.400000	0.648403
IKSHC	LSVT	7	0.500000	0.609049
IKSHC	LSVT	7	0.600000	0.616788
IKSHC	LSVT	7	0.700000	0.602081
IKSHC	LSVT	7	0.800000	0.603600
IKSHC	LSVT	7	0.900000	0.649965
IKSHC	LSVT	13	0.400000	0.625432
IKSHC	LSVT	13	0.500000	0.655581
IKSHC	LSVT	13	0.600000	0.619804
IKSHC	LSVT	13	0.700000	0.636183
IKSHC	LSVT	13	0.800000	0.566553
IKSHC	LSVT	13	0.900000	0.610928
IKSHC	LSVT	15	0.400000	0.585036
IKSHC	LSVT	15	0.500000	0.628602
IKSHC	LSVT	15	0.600000	0.671941
IKSHC	LSVT	15	0.700000	0.650702
IKSHC	LSVT	15	0.800000	0.629836
IKSHC	LSVT	15	0.900000	0.645440
IKSHC	LSVT	17	0.400000	0.635639
IKSHC	LSVT	17	0.500000	0.574775
IKSHC	LSVT	17	0.600000	0.604559
IKSHC	LSVT	17	0.700000	0.590302
IKSHC	LSVT	17	0.800000	0.624300
IKSHC	LSVT	17	0.900000	0.595361
IKSHC	LSVT	21	0.400000	0.628413
IKSHC	LSVT	21	0.500000	0.636187
IKSHC	LSVT	21	0.600000	0.625402
IKSHC	LSVT	21	0.700000	0.621137
IKSHC	LSVT	21	0.800000	0.646849
IKSHC	LSVT	21	0.900000	0.625865
IKSHC	LSVT	25	0.400000	0.665004
IKSHC	LSVT	25	0.500000	0.647206
IKSHC	LSVT	25	0.600000	0.673787
IKSHC	LSVT	25	0.700000	0.621668
IKSHC	LSVT	25	0.800000	0.635252
IKSHC	LSVT	25	0.900000	0.593190
IKSHC	LSVT	3	0.400000	0.622216
IKSHC	LSVT	3	0.500000	0.576250
IKSHC	LSVT	3	0.600000	0.625565
IKSHC	LSVT	3	0.700000	0.610404
IKSHC	LSVT	3	0.800000	0.586431
IKSHC	LSVT	3	0.900000	0.641072
IKSHC	LSVT	5	0.400000	0.578439
IKSHC	LSVT	5	0.500000	0.606476
IKSHC	LSVT	5	0.600000	0.619478
IKSHC	LSVT	5	0.700000	0.630159
IKSHC	LSVT	5	0.800000	0.645033
IKSHC	LSVT	5	0.900000	0.597545
IKSHC	LSVT	7	0.400000	0.648851
IKSHC	LSVT	7	0.500000	0.640958
IKSHC	LSVT	7	0.600000	0.616746
IKSHC	LSVT	7	0.700000	0.659121
IKSHC	LSVT	7	0.800000	0.612732
IKSHC	LSVT	7	0.900000	0.653114
IKSHC	LSVT	13	0.400000	0.659182
IKSHC	LSVT	13	0.500000	0.658064
IKSHC	LSVT	13	0.600000	0.617247
IKSHC	LSVT	13	0.700000	0.676972
IKSHC	LSVT	13	0.800000	0.615703
IKSHC	LSVT	13	0.900000	0.666455
IKSHC	LSVT	15	0.400000	0.662463
IKSHC	LSVT	15	0.500000	0.653629
IKSHC	LSVT	15	0.600000	0.649285
IKSHC	LSVT	15	0.700000	0.674281
IKSHC	LSVT	15	0.800000	0.657720
IKSHC	LSVT	15	0.900000	0.631878
IKSHC	LSVT	17	0.400000	0.614148
