dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
WDBC_shuffle_0	IKSHC	0.894451	0.934627	3	0.8
WDBC_shuffle_0	PERCH	0.652340	0.460185
WDBC_shuffle_1	IKSHC	0.910063	0.965979	17	0.5
WDBC_shuffle_1	PERCH	0.694982	0.478685
WDBC_shuffle_2	IKSHC	0.912287	0.952035	13	0.4
WDBC_shuffle_2	PERCH	0.751128	0.428039
WDBC_shuffle_3	IKSHC	0.918170	0.912305	17	0.4
WDBC_shuffle_3	PERCH	0.658694	0.439191
WDBC_shuffle_4	IKSHC	0.902425	0.933373	3	0.7
WDBC_shuffle_4	PERCH	0.804752	0.439646
WDBC_shuffle_5	IKSHC	0.928884	0.940095	3	0.8
WDBC_shuffle_5	PERCH	0.688763	0.441391
