dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
wine_shuffle_0	IKSHC	0.896358	0.324305	3	0.6
wine_shuffle_0	PERCH	0.615142	0.116972
wine_shuffle_1	IKSHC	0.918384	0.321396	7	0.4
wine_shuffle_1	PERCH	0.620435	0.116801
wine_shuffle_2	IKSHC	0.953095	0.328691	7	0.7
wine_shuffle_2	PERCH	0.728574	0.113446
wine_shuffle_3	IKSHC	0.938037	0.323813	7	0.8
wine_shuffle_3	PERCH	0.582343	0.114835
wine_shuffle_4	IKSHC	0.944674	0.329736	13	0.4
wine_shuffle_4	PERCH	0.783165	0.114132
wine_shuffle_5	IKSHC	0.873675	0.328322	13	0.9
wine_shuffle_5	PERCH	0.859826	0.111865
wine_shuffle_6	IKSHC	0.884119	0.326581	13	0.6
wine_shuffle_6	PERCH	0.745727	0.107238
wine_shuffle_7	IKSHC	0.910753	0.321995	13	0.6
wine_shuffle_7	PERCH	0.873217	0.116459
wine_shuffle_8	IKSHC	0.959481	0.321839	13	0.5
wine_shuffle_8	PERCH	0.749816	0.116035
wine_shuffle_9	IKSHC	0.947998	0.321584	5	0.8
wine_shuffle_9	PERCH	0.677375	0.116605
