dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
seeds_shuffle_0	IKSHC	0.869219	0.393848	25	0.5
seeds_shuffle_0	PERCH	0.604067	0.567012
seeds_shuffle_1	IKSHC	0.864167	0.376022	3	0.5
seeds_shuffle_1	PERCH	0.688903	0.130695
seeds_shuffle_2	IKSHC	0.856032	0.375889	17	0.7
seeds_shuffle_2	PERCH	0.697993	0.125004
seeds_shuffle_3	IKSHC	0.843843	0.378114	5	0.5
seeds_shuffle_3	PERCH	0.713333	0.113303
seeds_shuffle_4	IKSHC	0.872834	0.368931	15	0.5
seeds_shuffle_4	PERCH	0.694245	0.140396
seeds_shuffle_5	IKSHC	0.873289	0.368836	15	0.5
seeds_shuffle_5	PERCH	0.869014	0.109407
seeds_shuffle_6	IKSHC	0.853542	0.379855	7	0.7
seeds_shuffle_6	PERCH	0.730803	0.132300
seeds_shuffle_7	IKSHC	0.881084	0.361012	17	0.9
seeds_shuffle_7	PERCH	0.636147	0.122912
seeds_shuffle_8	IKSHC	0.856569	0.366670	7	0.6
seeds_shuffle_8	PERCH	0.685702	0.116932
seeds_shuffle_9	IKSHC	0.889147	0.383219	15	0.7
seeds_shuffle_9	PERCH	0.574356	0.121659
