algorithm	dataset	psi	beta	purity
IKSHC	WDBC	3	0.800000	0.899174
IKSHC	WDBC	3	0.900000	0.898590
IKSHC	WDBC	5	0.400000	0.889682
IKSHC	WDBC	5	0.500000	0.874348
IKSHC	WDBC	5	0.600000	0.874151
IKSHC	WDBC	5	0.700000	0.889466
IKSHC	WDBC	5	0.800000	0.878793
IKSHC	WDBC	5	0.900000	0.885056
IKSHC	WDBC	7	0.400000	0.863570
IKSHC	WDBC	7	0.500000	0.890825
IKSHC	WDBC	7	0.600000	0.878228
IKSHC	WDBC	7	0.700000	0.886359
IKSHC	WDBC	7	0.800000	0.861724
IKSHC	WDBC	7	0.900000	0.894309
IKSHC	WDBC	13	0.400000	0.897525
IKSHC	WDBC	13	0.500000	0.903448
IKSHC	WDBC	13	0.600000	0.870652
IKSHC	WDBC	13	0.700000	0.875959
IKSHC	WDBC	13	0.800000	0.904396
IKSHC	WDBC	13	0.900000	0.874323
IKSHC	WDBC	15	0.400000	0.896520
IKSHC	WDBC	15	0.500000	0.908938
IKSHC	WDBC	15	0.600000	0.888445
IKSHC	WDBC	15	0.700000	0.889645
IKSHC	WDBC	15	0.800000	0.871725
IKSHC	WDBC	15	0.900000	0.882483
IKSHC	WDBC	17	0.400000	0.918170
IKSHC	WDBC	17	0.500000	0.899594
IKSHC	WDBC	17	0.600000	0.907055
IKSHC	WDBC	17	0.700000	0.885802
IKSHC	WDBC	17	0.800000	0.896560
IKSHC	WDBC	17	0.900000	0.897864
IKSHC	WDBC	21	0.400000	0.911951
IKSHC	WDBC	21	0.500000	0.909639
IKSHC	WDBC	21	0.600000	0.886362
IKSHC	WDBC	21	0.700000	0.886401
IKSHC	WDBC	21	0.800000	0.886754
IKSHC	WDBC	21	0.900000	0.884629
IKSHC	WDBC	25	0.400000	0.868578
IKSHC	WDBC	25	0.500000	0.886132
IKSHC	WDBC	25	0.600000	0.814069
IKSHC	WDBC	25	0.700000	0.896112
IKSHC	WDBC	25	0.800000	0.892288
IKSHC	WDBC	25	0.900000	0.881848
IKSHC	WDBC	3	0.400000	0.888917
IKSHC	WDBC	3	0.500000	0.876628
IKSHC	WDBC	3	0.600000	0.882897
IKSHC	WDBC	3	0.700000	0.902425
IKSHC	WDBC	3	0.800000	0.891223
IKSHC	WDBC	3	0.900000	0.886900
IKSHC	WDBC	5	0.400000	0.884229
IKSHC	WDBC	5	0.500000	0.871965
IKSHC	WDBC	5	0.600000	0.892191
IKSHC	WDBC	5	0.700000	0.882210
IKSHC	WDBC	5	0.800000	0.883104
IKSHC	WDBC	5	0.900000	0.865654
IKSHC	WDBC	7	0.400000	0.869945
IKSHC	WDBC	7	0.500000	0.881311
IKSHC	WDBC	7	0.600000	0.899760
IKSHC	WDBC	7	0.700000	0.883819
IKSHC	WDBC	7	0.800000	0.888569
IKSHC	WDBC	7	0.900000	0.889349
IKSHC	WDBC	13	0.400000	0.726079
IKSHC	WDBC	13	0.500000	0.809817
IKSHC	WDBC	13	0.600000	0.719485
IKSHC	WDBC	13	0.700000	0.837612
IKSHC	WDBC	13	0.800000	0.742135
IKSHC	WDBC	13	0.900000	0.861156
IKSHC	WDBC	15	0.400000	0.717285
IKSHC	WDBC	15	0.500000	0.730277
IKSHC	WDBC	15	0.600000	0.721611
IKSHC	WDBC	15	0.700000	0.742137
IKSHC	WDBC	15	0.800000	0.736079
IKSHC	WDBC	15	0.900000	0.749112
IKSHC	WDBC	17	0.400000	0.714681
IKSHC	WDBC	17	0.500000	0.734451
IKSHC	WDBC	17	0.600000	0.745634
IKSHC	WDBC	17	0.700000	0.727464
IKSHC	WDBC	17	0.800000	0.729912
IKSHC	WDBC	17	0.900000	0.733809
IKSHC	WDBC	21	0.400000	0.751368
IKSHC	WDBC	21	0.500000	0.737893
IKSHC	WDBC	21	0.600000	0.722114
IKSHC	WDBC	21	0.700000	0.734446
IKSHC	WDBC	21	0.800000	0.727340
IKSHC	WDBC	21	0.900000	0.727566
IKSHC	WDBC	25	0.400000	0.729493
IKSHC	WDBC	25	0.500000	0.742821
IKSHC	WDBC	25	0.600000	0.795104
IKSHC	WDBC	25	0.700000	0.743863
IKSHC	WDBC	25	0.800000	0.731963
IKSHC	WDBC	25	0.900000	0.727564
IKSHC	WDBC	3	0.400000	0.906713
IKSHC	WDBC	3	0.500000	0.896825
IKSHC	WDBC	3	0.600000	0.888469
IKSHC	WDBC	3	0.700000	0.895016
IKSHC	WDBC	3	0.800000	0.928884
IKSHC	WDBC	3	0.900000	0.886226
IKSHC	WDBC	5	0.400000	0.876458
IKSHC	WDBC	5	0.500000	0.891954
IKSHC	WDBC	5	0.600000	0.899899
IKSHC	WDBC	5	0.700000	0.891564
IKSHC	WDBC	5	0.800000	0.895293
IKSHC	WDBC	5	0.900000	0.876375
IKSHC	WDBC	7	0.400000	0.884395
IKSHC	WDBC	7	0.500000	0.898053
IKSHC	WDBC	7	0.600000	0.911036
IKSHC	WDBC	7	0.700000	0.892140
IKSHC	WDBC	7	0.800000	0.887959
IKSHC	WDBC	7	0.900000	0.913382
IKSHC	WDBC	13	0.400000	0.874043
IKSHC	WDBC	13	0.500000	0.892721
IKSHC	WDBC	13	0.600000	0.884764
IKSHC	WDBC	13	0.700000	0.876500
IKSHC	WDBC	13	0.800000	0.907120
IKSHC	WDBC	13	0.900000	0.899434
IKSHC	WDBC	15	0.400000	0.880967
IKSHC	WDBC	15	0.500000	0.887190
IKSHC	WDBC	15	0.600000	0.879660
IKSHC	WDBC	15	0.700000	0.881013
IKSHC	WDBC	15	0.800000	0.888343
IKSHC	WDBC	15	0.900000	0.876961
IKSHC	WDBC	17	0.400000	0.885644
IKSHC	WDBC	17	0.500000	0.867856
IKSHC	WDBC	17	0.600000	0.883703
IKSHC	WDBC	17	0.700000	0.885280
IKSHC	WDBC	17	0.800000	0.880333
IKSHC	WDBC	17	0.900000	0.896736
IKSHC	WDBC	21	0.400000	0.880166
IKSHC	WDBC	21	0.500000	0.872234
IKSHC	WDBC	21	0.600000	0.905257
IKSHC	WDBC	21	0.700000	0.882655
IKSHC	WDBC	21	0.800000	0.896308
IKSHC	WDBC	21	0.900000	0.911175
IKSHC	WDBC	25	0.400000	0.879202
IKSHC	WDBC	25	0.500000	0.889900
IKSHC	WDBC	25	0.600000	0.879925
IKSHC	WDBC	25	0.700000	0.865894
IKSHC	WDBC	25	0.800000	0.887441
IKSHC	WDBC	25	0.900000	0.892440
IKSHC	WDBC	3	0.400000	0.875997
IKSHC	WDBC	3	0.500000	0.896411
IKSHC	WDBC	3	0.600000	0.900126
IKSHC	WDBC	3	0.700000	0.897469
IKSHC	WDBC	3	0.800000	0.867356
IKSHC	WDBC	3	0.900000	0.888883
IKSHC	WDBC	5	0.400000	0.875057
IKSHC	WDBC	5	0.500000	0.870846
IKSHC	WDBC	5	0.600000	0.869952
