IKSHC	COIL20	0.573117
IKSHC	COIL20	0.559459
IKSHC	COIL20	0.5583199999999999
IKSHC	COIL20	0.550963
IKSHC	COIL20	0.539435
IKSHC	COIL20	0.612215
IKSHC	COIL20	0.575133
IKSHC	COIL20	0.592869
IKSHC	COIL20	0.567207
IKSHC	COIL20	0.566662
IKSHC	ALLAML	0.740649
IKSHC	ALLAML	0.73387
IKSHC	ALLAML	0.68194
IKSHC	ALLAML	0.71626
IKSHC	ALLAML	0.732664
IKSHC	ALLAML	0.723128
IKSHC	ALLAML	0.7067
IKSHC	ALLAML	0.749152
IKSHC	ALLAML	0.6832729999999999
IKSHC	ALLAML	0.717386
IKSHC	spam	0.672557
IKSHC	spam	0.668493
IKSHC	spam	0.6744220000000001
