PERCH-IK	banknote	0.688353
PERCH-IK	banknote	0.786446
PERCH-IK	banknote	0.793706
PERCH-IK	banknote	0.743893
PERCH-IK	banknote	0.819895
PERCH-IK	banknote	0.767839
PERCH-IK	banknote	0.931674
PERCH-IK	banknote	0.7532800000000001
PERCH-IK	banknote	0.710674
PERCH-IK	banknote	0.666921
PERCH-IK	COIL20	0.697747
PERCH-IK	COIL20	0.603583
PERCH-IK	COIL20	0.616492
PERCH-IK	COIL20	0.641386
PERCH-IK	COIL20	0.612125
PERCH-IK	COIL20	0.609633
PERCH-IK	COIL20	0.6036729999999999
PERCH-IK	COIL20	0.662914
PERCH-IK	COIL20	0.619279
PERCH-IK	COIL20	0.614617
PERCH-IK	ALLAML	0.7660680000000001
PERCH-IK	ALLAML	0.663054
PERCH-IK	ALLAML	0.731866
PERCH-IK	ALLAML	0.740913
PERCH-IK	ALLAML	0.689473
PERCH-IK	ALLAML	0.716643
PERCH-IK	ALLAML	0.789935
PERCH-IK	ALLAML	0.669887
PERCH-IK	ALLAML	0.780859
PERCH-IK	ALLAML	0.6740010000000001
PERCH-IK	Segment	0.5964010000000001
PERCH-IK	Segment	0.621088
PERCH-IK	Segment	0.571677
PERCH-IK	Segment	0.604455
PERCH-IK	Segment	0.6121810000000001
PERCH-IK	Segment	0.60059
PERCH-IK	Segment	0.5858399999999999
PERCH-IK	Segment	0.556433
PERCH-IK	Segment	0.64125
PERCH-IK	Segment	0.558633
PERCH-IK	shape	0.662611
PERCH-IK	shape	0.7000689999999999
PERCH-IK	shape	0.6549649999999999
PERCH-IK	shape	0.6356609999999999
PERCH-IK	shape	0.659561
PERCH-IK	shape	0.693377
PERCH-IK	shape	0.6327689999999999
PERCH-IK	shape	0.632793
PERCH-IK	shape	0.705353
PERCH-IK	shape	0.706928
PERCH-IK	spam	0.608649
PERCH-IK	spam	0.6429199999999999
PERCH-IK	spam	0.6152479999999999
PERCH-IK	spam	0.648323
PERCH-IK	spam	0.6495989999999999
PERCH-IK	spam	0.651744
PERCH-IK	spam	0.5866140000000001
PERCH-IK	spam	0.622903
PERCH-IK	spam	0.639867
PERCH-IK	spam	0.608819
PERCH-IK	thyroid	0.764116
PERCH-IK	thyroid	0.774383
PERCH-IK	thyroid	0.797129
PERCH-IK	thyroid	0.7573
PERCH-IK	thyroid	0.771948
PERCH-IK	thyroid	0.8157270000000001
PERCH-IK	thyroid	0.810791
PERCH-IK	thyroid	0.779764
PERCH-IK	thyroid	0.812725
PERCH-IK	thyroid	0.767878
PERCH-IK	vowel	0.22447199999999998
