0	2.574920654296875e-05
5000	9.387821674346924
10000	21.046736478805542
15000	34.65569305419922
20000	48.62344717979431
25000	63.52068018913269
30000	79.27516770362854
35000	94.91745924949646
40000	111.51933765411377
45000	128.60648202896118
50000	146.24990916252136
55000	164.20257711410522
60000	182.06038427352905
65000	200.1646022796631
70000	219.48282098770142
75000	239.0348756313324
80000	259.2947852611542
85000	278.8116600513458
90000	299.51928901672363
95000	319.6779611110687
100000	339.5091335773468
105000	360.272310256958
0	8.368492126464844e-05
5000	9.286324739456177
10000	20.21441125869751
15000	32.917845487594604
20000	46.05353116989136
25000	59.83848428726196
30000	74.72880792617798
35000	89.97867631912231
40000	106.00811958312988
45000	121.62940692901611
50000	137.8475730419159
55000	155.23618340492249
60000	172.33817529678345
65000	189.17530298233032
70000	207.08376216888428
75000	224.41408348083496
80000	241.9029459953308
85000	259.6289978027344
90000	278.16202187538147
95000	296.1488268375397
100000	314.37391996383667
105000	332.89074063301086
0	2.0503997802734375e-05
5000	9.095341682434082
10000	20.410645246505737
15000	33.070019006729126
20000	46.422765493392944
25000	60.705612659454346
30000	75.5341260433197
35000	90.55650997161865
40000	106.40167665481567
45000	122.53042125701904
50000	139.15167355537415
55000	156.07642579078674
60000	173.05655074119568
65000	190.63697695732117
70000	208.33672523498535
75000	226.24007892608643
80000	244.30292797088623
85000	262.2958405017853
90000	281.4944853782654
95000	299.8502366542816
100000	318.64106583595276
105000	337.6693959236145
0	0.00010585784912109375
0	5.602836608886719e-05
0	0.00015020370483398438
0	0.00013208389282226562
0	5.125999450683594e-05
0	4.267692565917969e-05
0	5.6743621826171875e-05
0	6.890296936035156e-05
0	3.409385681152344e-05
0	3.361701965332031e-05
0	0.00011086463928222656
0	5.793571472167969e-05
0	9.417533874511719e-05
0	5.841255187988281e-05
0	2.6941299438476562e-05
0	3.361701965332031e-05
0	4.5299530029296875e-05
0	8.344650268554688e-05
0	7.82012939453125e-05
0	5.7697296142578125e-05
0	0.00010728836059570312
0	8.869171142578125e-05
0	5.054473876953125e-05
0	0.00010085105895996094
