algorithm	dataset	psi	beta	purity
IKSHC	LSVT	21	0.700000	0.640813
IKSHC	LSVT	21	0.800000	0.634081
IKSHC	LSVT	21	0.900000	0.591476
IKSHC	LSVT	25	0.400000	0.588723
IKSHC	LSVT	25	0.500000	0.579080
IKSHC	LSVT	25	0.600000	0.604836
IKSHC	LSVT	25	0.700000	0.620909
IKSHC	LSVT	25	0.800000	0.615495
IKSHC	LSVT	25	0.900000	0.585455
IKSHC	LSVT	3	0.400000	0.648641
IKSHC	LSVT	3	0.500000	0.591374
IKSHC	LSVT	3	0.600000	0.578860
IKSHC	LSVT	3	0.700000	0.635084
IKSHC	LSVT	3	0.800000	0.587208
IKSHC	LSVT	3	0.900000	0.589722
IKSHC	LSVT	5	0.400000	0.580126
IKSHC	LSVT	5	0.500000	0.626786
IKSHC	LSVT	5	0.600000	0.642691
IKSHC	LSVT	5	0.700000	0.593342
IKSHC	LSVT	5	0.800000	0.606143
IKSHC	LSVT	5	0.900000	0.610209
IKSHC	LSVT	7	0.400000	0.615146
IKSHC	LSVT	7	0.500000	0.591791
IKSHC	LSVT	7	0.600000	0.593944
IKSHC	LSVT	7	0.700000	0.614931
IKSHC	LSVT	7	0.800000	0.612395
IKSHC	LSVT	7	0.900000	0.628809
IKSHC	LSVT	13	0.400000	0.582472
IKSHC	LSVT	13	0.500000	0.607866
IKSHC	LSVT	13	0.600000	0.610106
IKSHC	LSVT	13	0.700000	0.610893
IKSHC	LSVT	13	0.800000	0.628052
IKSHC	LSVT	13	0.900000	0.655476
IKSHC	LSVT	15	0.400000	0.621545
IKSHC	LSVT	15	0.500000	0.647962
IKSHC	LSVT	15	0.600000	0.612651
IKSHC	LSVT	15	0.700000	0.661414
IKSHC	LSVT	15	0.800000	0.631756
IKSHC	LSVT	15	0.900000	0.576291
IKSHC	LSVT	17	0.400000	0.628624
IKSHC	LSVT	17	0.500000	0.553695
IKSHC	LSVT	17	0.600000	0.604685
IKSHC	LSVT	17	0.700000	0.615514
IKSHC	LSVT	17	0.800000	0.603885
IKSHC	LSVT	17	0.900000	0.610284
IKSHC	LSVT	21	0.400000	0.595518
IKSHC	LSVT	21	0.500000	0.604384
IKSHC	LSVT	21	0.600000	0.692698
IKSHC	LSVT	21	0.700000	0.627921
IKSHC	LSVT	21	0.800000	0.585895
IKSHC	LSVT	21	0.900000	0.594613
IKSHC	LSVT	25	0.400000	0.573143
IKSHC	LSVT	25	0.500000	0.603464
IKSHC	LSVT	25	0.600000	0.644195
IKSHC	LSVT	25	0.700000	0.637556
IKSHC	LSVT	25	0.800000	0.607342
IKSHC	LSVT	25	0.900000	0.631433
IKSHC	LSVT	3	0.400000	0.589560
IKSHC	LSVT	3	0.500000	0.602169
IKSHC	LSVT	3	0.600000	0.636738
IKSHC	LSVT	3	0.700000	0.632949
IKSHC	LSVT	3	0.800000	0.573099
IKSHC	LSVT	3	0.900000	0.614075
IKSHC	LSVT	5	0.400000	0.575710
IKSHC	LSVT	5	0.500000	0.598026
IKSHC	LSVT	5	0.600000	0.606376
IKSHC	LSVT	5	0.700000	0.575971
IKSHC	LSVT	5	0.800000	0.614417
IKSHC	LSVT	5	0.900000	0.585288
IKSHC	LSVT	7	0.400000	0.563995
IKSHC	LSVT	7	0.500000	0.573896
IKSHC	LSVT	7	0.600000	0.654843
IKSHC	LSVT	7	0.700000	0.597181
IKSHC	LSVT	7	0.800000	0.604936
IKSHC	LSVT	7	0.900000	0.601612
IKSHC	LSVT	13	0.400000	0.640813
IKSHC	LSVT	13	0.500000	0.647389
IKSHC	LSVT	13	0.600000	0.621396
IKSHC	LSVT	13	0.700000	0.651582
IKSHC	LSVT	13	0.800000	0.605068
IKSHC	LSVT	13	0.900000	0.672017
IKSHC	LSVT	15	0.400000	0.686358
IKSHC	LSVT	15	0.500000	0.640052
IKSHC	LSVT	15	0.600000	0.634584
IKSHC	LSVT	15	0.700000	0.634410
IKSHC	LSVT	15	0.800000	0.628368
IKSHC	LSVT	15	0.900000	0.639756
IKSHC	LSVT	17	0.400000	0.628285
IKSHC	LSVT	17	0.500000	0.668237
IKSHC	LSVT	17	0.600000	0.660679
IKSHC	LSVT	17	0.700000	0.650268
IKSHC	LSVT	17	0.800000	0.642458
IKSHC	LSVT	17	0.900000	0.677950
IKSHC	LSVT	21	0.400000	0.574763
IKSHC	LSVT	21	0.500000	0.642426
IKSHC	LSVT	21	0.600000	0.667699
IKSHC	LSVT	21	0.700000	0.649286
IKSHC	LSVT	21	0.800000	0.616022
IKSHC	LSVT	21	0.900000	0.626909
IKSHC	LSVT	25	0.400000	0.647710
IKSHC	LSVT	25	0.500000	0.617125
IKSHC	LSVT	25	0.600000	0.612261
IKSHC	LSVT	25	0.700000	0.618065
IKSHC	LSVT	25	0.800000	0.645019
IKSHC	LSVT	25	0.900000	0.622605
IKSHC	LSVT	3	0.400000	0.632218
IKSHC	LSVT	3	0.500000	0.584987
IKSHC	LSVT	3	0.600000	0.602144
IKSHC	LSVT	3	0.700000	0.610838
IKSHC	LSVT	3	0.800000	0.609434
IKSHC	LSVT	3	0.900000	0.598706
IKSHC	LSVT	5	0.400000	0.642203
IKSHC	LSVT	5	0.500000	0.614500
IKSHC	LSVT	5	0.600000	0.668906
IKSHC	LSVT	5	0.700000	0.615534
IKSHC	LSVT	5	0.800000	0.672059
IKSHC	LSVT	5	0.900000	0.620019
IKSHC	LSVT	7	0.400000	0.662348
IKSHC	LSVT	7	0.500000	0.632033
IKSHC	LSVT	7	0.600000	0.634617
IKSHC	LSVT	7	0.700000	0.635771
IKSHC	LSVT	7	0.800000	0.597089
IKSHC	LSVT	7	0.900000	0.625948
IKSHC	LSVT	13	0.400000	0.609041
IKSHC	LSVT	13	0.500000	0.612185
IKSHC	LSVT	13	0.600000	0.612891
IKSHC	LSVT	13	0.700000	0.602350
IKSHC	LSVT	13	0.800000	0.647831
IKSHC	LSVT	13	0.900000	0.646280
IKSHC	LSVT	15	0.400000	0.637700
IKSHC	LSVT	15	0.500000	0.626472
IKSHC	LSVT	15	0.600000	0.650306
IKSHC	LSVT	15	0.700000	0.622876
IKSHC	LSVT	15	0.800000	0.650121
IKSHC	LSVT	15	0.900000	0.624750
IKSHC	LSVT	17	0.400000	0.606405
IKSHC	LSVT	17	0.500000	0.616812
IKSHC	LSVT	17	0.600000	0.632381
IKSHC	LSVT	17	0.700000	0.640397
IKSHC	LSVT	17	0.800000	0.618393
IKSHC	LSVT	17	0.900000	0.641610
IKSHC	LSVT	21	0.400000	0.654746
IKSHC	LSVT	21	0.500000	0.620240
IKSHC	LSVT	21	0.600000	0.636870
IKSHC	LSVT	21	0.700000	0.641491
IKSHC	LSVT	21	0.800000	0.642546
IKSHC	LSVT	21	0.900000	0.655980
IKSHC	LSVT	25	0.400000	0.637082
IKSHC	LSVT	25	0.500000	0.606937
IKSHC	LSVT	25	0.600000	0.621989
IKSHC	LSVT	25	0.700000	0.611705
IKSHC	LSVT	25	0.800000	0.601738
IKSHC	LSVT	25	0.900000	0.613731
IKSHC	LSVT	3	0.400000	0.607220
IKSHC	LSVT	3	0.500000	0.595761
IKSHC	LSVT	3	0.600000	0.595936
IKSHC	LSVT	3	0.700000	0.639551
IKSHC	LSVT	3	0.800000	0.630555
IKSHC	LSVT	3	0.900000	0.562434
IKSHC	LSVT	5	0.400000	0.602774
IKSHC	LSVT	5	0.500000	0.629151
IKSHC	LSVT	5	0.600000	0.611130
IKSHC	LSVT	5	0.700000	0.592935
IKSHC	LSVT	5	0.800000	0.635548
IKSHC	LSVT	5	0.900000	0.613575
IKSHC	LSVT	7	0.400000	0.621614
IKSHC	LSVT	7	0.500000	0.621548
IKSHC	LSVT	7	0.600000	0.651116
IKSHC	LSVT	7	0.700000	0.659136
IKSHC	LSVT	7	0.800000	0.613614
IKSHC	LSVT	7	0.900000	0.612910
IKSHC	LSVT	13	0.400000	0.655069
IKSHC	LSVT	13	0.500000	0.638817
IKSHC	LSVT	13	0.600000	0.596590
IKSHC	LSVT	13	0.700000	0.643685
IKSHC	LSVT	13	0.800000	0.630183
IKSHC	LSVT	13	0.900000	0.659112
IKSHC	LSVT	15	0.400000	0.625232
IKSHC	LSVT	15	0.500000	0.616059
IKSHC	LSVT	15	0.600000	0.609927
IKSHC	LSVT	15	0.700000	0.646799
IKSHC	LSVT	15	0.800000	0.652893
IKSHC	LSVT	15	0.900000	0.607685
IKSHC	LSVT	17	0.400000	0.654228
IKSHC	LSVT	17	0.500000	0.646416
IKSHC	LSVT	17	0.600000	0.662199
IKSHC	LSVT	17	0.700000	0.646213
IKSHC	LSVT	17	0.800000	0.615365
IKSHC	LSVT	17	0.900000	0.659679
IKSHC	LSVT	21	0.400000	0.607848
IKSHC	LSVT	21	0.500000	0.621011
IKSHC	LSVT	21	0.600000	0.637693
IKSHC	LSVT	21	0.700000	0.622605
IKSHC	LSVT	21	0.800000	0.604760
IKSHC	LSVT	21	0.900000	0.633012
IKSHC	LSVT	25	0.400000	0.603610
IKSHC	LSVT	25	0.500000	0.627733
IKSHC	LSVT	25	0.600000	0.617653
IKSHC	LSVT	25	0.700000	0.630901
IKSHC	LSVT	25	0.800000	0.646536
IKSHC	LSVT	25	0.900000	0.598460
IKSHC	LSVT	3	0.400000	0.569085
IKSHC	LSVT	3	0.500000	0.639577
IKSHC	LSVT	3	0.600000	0.644381
IKSHC	LSVT	3	0.700000	0.593428
IKSHC	LSVT	3	0.800000	0.619588
IKSHC	LSVT	3	0.900000	0.625179
IKSHC	LSVT	5	0.400000	0.618709
IKSHC	LSVT	5	0.500000	0.603012
IKSHC	LSVT	5	0.600000	0.606343
IKSHC	LSVT	5	0.700000	0.592315
IKSHC	LSVT	5	0.800000	0.616278
IKSHC	LSVT	5	0.900000	0.608813
IKSHC	LSVT	7	0.400000	0.594921
IKSHC	LSVT	7	0.500000	0.593437
IKSHC	LSVT	7	0.600000	0.618058
IKSHC	LSVT	7	0.700000	0.604259
IKSHC	LSVT	7	0.800000	0.632386
IKSHC	LSVT	7	0.900000	0.645717
IKSHC	LSVT	13	0.400000	0.627130
IKSHC	LSVT	13	0.500000	0.656665
IKSHC	LSVT	13	0.600000	0.648080
IKSHC	LSVT	13	0.700000	0.645359
IKSHC	LSVT	13	0.800000	0.661128
IKSHC	LSVT	13	0.900000	0.653300
IKSHC	LSVT	15	0.400000	0.678412
IKSHC	LSVT	15	0.500000	0.663787
IKSHC	LSVT	15	0.600000	0.609224
IKSHC	LSVT	15	0.700000	0.663870
IKSHC	LSVT	15	0.800000	0.672809
IKSHC	LSVT	15	0.900000	0.654015
IKSHC	LSVT	17	0.400000	0.678759
IKSHC	LSVT	17	0.500000	0.653054
IKSHC	LSVT	17	0.600000	0.627001
IKSHC	LSVT	17	0.700000	0.663459
IKSHC	LSVT	17	0.800000	0.643022
IKSHC	LSVT	17	0.900000	0.642557
IKSHC	LSVT	21	0.400000	0.593534
IKSHC	LSVT	21	0.500000	0.631731
IKSHC	LSVT	21	0.600000	0.645376
IKSHC	LSVT	21	0.700000	0.651758
IKSHC	LSVT	21	0.800000	0.640393
IKSHC	LSVT	21	0.900000	0.619114
IKSHC	LSVT	25	0.400000	0.611374
IKSHC	LSVT	25	0.500000	0.609317
IKSHC	LSVT	25	0.600000	0.594587
IKSHC	LSVT	25	0.700000	0.634940
IKSHC	LSVT	25	0.800000	0.645445
IKSHC	LSVT	25	0.900000	0.616823
IKSHC	LSVT	3	0.400000	0.625298
IKSHC	LSVT	3	0.500000	0.600751
IKSHC	LSVT	3	0.600000	0.610726
IKSHC	LSVT	3	0.700000	0.616790
IKSHC	LSVT	3	0.800000	0.612805
IKSHC	LSVT	3	0.900000	0.612985
IKSHC	LSVT	5	0.400000	0.589212
IKSHC	LSVT	5	0.500000	0.613658
IKSHC	LSVT	5	0.600000	0.599977
IKSHC	LSVT	5	0.700000	0.573621
IKSHC	LSVT	5	0.800000	0.578882
IKSHC	LSVT	5	0.900000	0.626809
IKSHC	LSVT	7	0.400000	0.606603
IKSHC	LSVT	7	0.500000	0.588094
IKSHC	LSVT	7	0.600000	0.639048
IKSHC	LSVT	7	0.700000	0.609320
IKSHC	LSVT	7	0.800000	0.586075
IKSHC	LSVT	7	0.900000	0.603437
IKSHC	LSVT	13	0.400000	0.584957
IKSHC	LSVT	13	0.500000	0.606608
IKSHC	LSVT	13	0.600000	0.605942
IKSHC	LSVT	13	0.700000	0.625567
IKSHC	LSVT	13	0.800000	0.638859
IKSHC	LSVT	13	0.900000	0.619219
IKSHC	LSVT	15	0.400000	0.602150
IKSHC	LSVT	15	0.500000	0.615543
IKSHC	LSVT	15	0.600000	0.615093
IKSHC	LSVT	15	0.700000	0.628613
IKSHC	LSVT	15	0.800000	0.624974
IKSHC	LSVT	15	0.900000	0.608676
IKSHC	LSVT	17	0.400000	0.607493
IKSHC	LSVT	17	0.500000	0.656594
IKSHC	LSVT	17	0.600000	0.644635
IKSHC	LSVT	17	0.700000	0.595020
IKSHC	LSVT	17	0.800000	0.585253
IKSHC	LSVT	17	0.900000	0.610173
IKSHC	LSVT	21	0.400000	0.598611
IKSHC	LSVT	21	0.500000	0.614002
IKSHC	LSVT	21	0.600000	0.609962
IKSHC	LSVT	21	0.700000	0.633903
IKSHC	LSVT	21	0.800000	0.606979
IKSHC	LSVT	21	0.900000	0.639521
IKSHC	LSVT	25	0.400000	0.632529
IKSHC	LSVT	25	0.500000	0.571336
IKSHC	LSVT	25	0.600000	0.626308
IKSHC	LSVT	25	0.700000	0.631442
IKSHC	LSVT	25	0.800000	0.633481
IKSHC	LSVT	25	0.900000	0.585663
IKSHC	lung	3	0.400000	0.795510
IKSHC	lung	3	0.500000	0.773275
IKSHC	lung	3	0.600000	0.780117
IKSHC	lung	3	0.700000	0.763480
IKSHC	lung	3	0.800000	0.761343
IKSHC	lung	3	0.900000	0.838875
IKSHC	lung	5	0.400000	0.775378
IKSHC	lung	5	0.500000	0.820106
IKSHC	lung	5	0.600000	0.795337
IKSHC	lung	5	0.700000	0.740915
IKSHC	lung	5	0.800000	0.822389
IKSHC	lung	5	0.900000	0.779194
IKSHC	lung	7	0.400000	0.788307
IKSHC	lung	7	0.500000	0.779667
IKSHC	lung	7	0.600000	0.832044
IKSHC	lung	7	0.700000	0.799966
IKSHC	lung	7	0.800000	0.776563
IKSHC	lung	7	0.900000	0.807528
IKSHC	lung	13	0.400000	0.823541
IKSHC	lung	13	0.500000	0.862424
IKSHC	lung	13	0.600000	0.814470
IKSHC	lung	13	0.700000	0.826277
IKSHC	lung	13	0.800000	0.872295
IKSHC	lung	13	0.900000	0.813386
IKSHC	lung	15	0.400000	0.836955
IKSHC	lung	15	0.500000	0.803176
IKSHC	lung	15	0.600000	0.847335
IKSHC	lung	15	0.700000	0.849542
IKSHC	lung	15	0.800000	0.810296
IKSHC	lung	15	0.900000	0.714604
IKSHC	lung	17	0.400000	0.869442
IKSHC	lung	17	0.500000	0.824703
IKSHC	lung	17	0.600000	0.838484
IKSHC	lung	17	0.700000	0.858055
IKSHC	lung	17	0.800000	0.828387
IKSHC	lung	17	0.900000	0.847708
IKSHC	lung	21	0.400000	0.865783
IKSHC	lung	21	0.500000	0.855439
IKSHC	lung	21	0.600000	0.802299
IKSHC	lung	21	0.700000	0.836195
IKSHC	lung	21	0.800000	0.859172
IKSHC	lung	21	0.900000	0.863096
IKSHC	lung	25	0.400000	0.861262
IKSHC	lung	25	0.500000	0.865682
IKSHC	lung	25	0.600000	0.873641
IKSHC	lung	25	0.700000	0.834632
IKSHC	lung	25	0.800000	0.827691
IKSHC	lung	25	0.900000	0.826799
IKSHC	lung	3	0.400000	0.787872
IKSHC	lung	3	0.500000	0.807149
IKSHC	lung	3	0.600000	0.801477
IKSHC	lung	3	0.700000	0.853779
IKSHC	lung	3	0.800000	0.780358
IKSHC	lung	3	0.900000	0.790431
IKSHC	lung	5	0.400000	0.774244
IKSHC	lung	5	0.500000	0.812189
IKSHC	lung	5	0.600000	0.845116
IKSHC	lung	5	0.700000	0.812222
IKSHC	lung	5	0.800000	0.870703
IKSHC	lung	5	0.900000	0.841576
IKSHC	lung	7	0.400000	0.892309
IKSHC	lung	7	0.500000	0.778164
IKSHC	lung	7	0.600000	0.834821
IKSHC	lung	7	0.700000	0.820646
IKSHC	lung	7	0.800000	0.842845
IKSHC	lung	7	0.900000	0.832133
IKSHC	lung	13	0.400000	0.758756
IKSHC	lung	13	0.500000	0.727179
IKSHC	lung	13	0.600000	0.740871
IKSHC	lung	13	0.700000	0.800304
IKSHC	lung	13	0.800000	0.728443
IKSHC	lung	13	0.900000	0.762134
IKSHC	lung	15	0.400000	0.744095
IKSHC	lung	15	0.500000	0.726665
IKSHC	lung	15	0.600000	0.698928
IKSHC	lung	15	0.700000	0.705066
IKSHC	lung	15	0.800000	0.684022
IKSHC	lung	15	0.900000	0.826100
IKSHC	lung	17	0.400000	0.731562
IKSHC	lung	17	0.500000	0.671961
IKSHC	lung	17	0.600000	0.738064
IKSHC	lung	17	0.700000	0.698330
IKSHC	lung	17	0.800000	0.776014
IKSHC	lung	17	0.900000	0.718348
IKSHC	lung	21	0.400000	0.721488
IKSHC	lung	21	0.500000	0.752334
IKSHC	lung	21	0.600000	0.735476
IKSHC	lung	21	0.700000	0.706317
IKSHC	lung	21	0.800000	0.740507
IKSHC	lung	21	0.900000	0.731237
IKSHC	lung	25	0.400000	0.676747
IKSHC	lung	25	0.500000	0.729271
IKSHC	lung	25	0.600000	0.705818
IKSHC	lung	25	0.700000	0.693284
IKSHC	lung	25	0.800000	0.717658
IKSHC	lung	25	0.900000	0.696435
IKSHC	lung	3	0.400000	0.753343
IKSHC	lung	3	0.500000	0.718005
IKSHC	lung	3	0.600000	0.769250
IKSHC	lung	3	0.700000	0.754509
IKSHC	lung	3	0.800000	0.726973
IKSHC	lung	3	0.900000	0.747801
IKSHC	lung	5	0.400000	0.741300
IKSHC	lung	5	0.500000	0.789298
IKSHC	lung	5	0.600000	0.669203
IKSHC	lung	5	0.700000	0.768130
IKSHC	lung	5	0.800000	0.763635
IKSHC	lung	5	0.900000	0.794606
IKSHC	lung	7	0.400000	0.806663
IKSHC	lung	7	0.500000	0.813085
IKSHC	lung	7	0.600000	0.756728
IKSHC	lung	7	0.700000	0.815726
IKSHC	lung	7	0.800000	0.741226
IKSHC	lung	7	0.900000	0.773650
IKSHC	lung	13	0.400000	0.799458
IKSHC	lung	13	0.500000	0.794013
IKSHC	lung	13	0.600000	0.843308
IKSHC	lung	13	0.700000	0.828600
IKSHC	lung	13	0.800000	0.834779
IKSHC	lung	13	0.900000	0.806062
IKSHC	lung	15	0.400000	0.797154
IKSHC	lung	15	0.500000	0.727279
IKSHC	lung	15	0.600000	0.787663
IKSHC	lung	15	0.700000	0.798442
IKSHC	lung	15	0.800000	0.775716
IKSHC	lung	15	0.900000	0.860416
IKSHC	lung	17	0.400000	0.766974
IKSHC	lung	17	0.500000	0.814343
IKSHC	lung	17	0.600000	0.773418
IKSHC	lung	17	0.700000	0.825555
IKSHC	lung	17	0.800000	0.793758
IKSHC	lung	17	0.900000	0.732336
IKSHC	lung	21	0.400000	0.767697
IKSHC	lung	21	0.500000	0.780298
IKSHC	lung	21	0.600000	0.782276
IKSHC	lung	21	0.700000	0.799512
IKSHC	lung	21	0.800000	0.764252
IKSHC	lung	21	0.900000	0.821032
IKSHC	lung	25	0.400000	0.806344
IKSHC	lung	25	0.500000	0.783980
IKSHC	lung	25	0.600000	0.822400
IKSHC	lung	25	0.700000	0.772757
IKSHC	lung	25	0.800000	0.805771
IKSHC	lung	25	0.900000	0.818721
IKSHC	lung	3	0.400000	0.754294
IKSHC	lung	3	0.500000	0.807348
IKSHC	lung	3	0.600000	0.803910
IKSHC	lung	3	0.700000	0.785154
IKSHC	lung	3	0.800000	0.757816
IKSHC	lung	3	0.900000	0.806219
IKSHC	lung	5	0.400000	0.839857
IKSHC	lung	5	0.500000	0.813489
IKSHC	lung	5	0.600000	0.859916
IKSHC	lung	5	0.700000	0.800458
IKSHC	lung	5	0.800000	0.822682
IKSHC	lung	5	0.900000	0.830376
IKSHC	lung	7	0.400000	0.788848
IKSHC	lung	7	0.500000	0.792293
IKSHC	lung	7	0.600000	0.810972
IKSHC	lung	7	0.700000	0.773096
IKSHC	lung	7	0.800000	0.778397
IKSHC	lung	7	0.900000	0.884411
IKSHC	lung	13	0.400000	0.789329
IKSHC	lung	13	0.500000	0.797879
IKSHC	lung	13	0.600000	0.812456
IKSHC	lung	13	0.700000	0.778489
IKSHC	lung	13	0.800000	0.788718
IKSHC	lung	13	0.900000	0.785283
IKSHC	lung	15	0.400000	0.789715
IKSHC	lung	15	0.500000	0.759671
IKSHC	lung	15	0.600000	0.797786
IKSHC	lung	15	0.700000	0.739447
IKSHC	lung	15	0.800000	0.800724
IKSHC	lung	15	0.900000	0.774800
IKSHC	lung	17	0.400000	0.820851
IKSHC	lung	17	0.500000	0.767446
IKSHC	lung	17	0.600000	0.803919
IKSHC	lung	17	0.700000	0.773551
IKSHC	lung	17	0.800000	0.810108
IKSHC	lung	17	0.900000	0.801756
IKSHC	lung	21	0.400000	0.756443
IKSHC	lung	21	0.500000	0.735654
IKSHC	lung	21	0.600000	0.802505
IKSHC	lung	21	0.700000	0.797002
IKSHC	lung	21	0.800000	0.780121
IKSHC	lung	21	0.900000	0.733587
IKSHC	lung	25	0.400000	0.753304
IKSHC	lung	25	0.500000	0.768497
IKSHC	lung	25	0.600000	0.752505
IKSHC	lung	25	0.700000	0.722233
IKSHC	lung	25	0.800000	0.767059
IKSHC	lung	25	0.900000	0.789357
IKSHC	lung	3	0.400000	0.816321
IKSHC	lung	3	0.500000	0.802897
IKSHC	lung	3	0.600000	0.786242
IKSHC	lung	3	0.700000	0.778716
IKSHC	lung	3	0.800000	0.859338
IKSHC	lung	3	0.900000	0.850374
IKSHC	lung	5	0.400000	0.858374
IKSHC	lung	5	0.500000	0.900275
IKSHC	lung	5	0.600000	0.842083
IKSHC	lung	5	0.700000	0.864760
IKSHC	lung	5	0.800000	0.863993
IKSHC	lung	5	0.900000	0.858057
IKSHC	lung	7	0.400000	0.880969
IKSHC	lung	7	0.500000	0.845076
IKSHC	lung	7	0.600000	0.879126
IKSHC	lung	7	0.700000	0.868016
IKSHC	lung	7	0.800000	0.864009
IKSHC	lung	7	0.900000	0.877573
IKSHC	lung	13	0.400000	0.879149
IKSHC	lung	13	0.500000	0.868515
IKSHC	lung	13	0.600000	0.881530
IKSHC	lung	13	0.700000	0.887492
IKSHC	lung	13	0.800000	0.905760
IKSHC	lung	13	0.900000	0.876911
IKSHC	lung	15	0.400000	0.893122
IKSHC	lung	15	0.500000	0.898717
IKSHC	lung	15	0.600000	0.857193
IKSHC	lung	15	0.700000	0.868162
IKSHC	lung	15	0.800000	0.837387
IKSHC	lung	15	0.900000	0.911012
IKSHC	lung	17	0.400000	0.822029
IKSHC	lung	17	0.500000	0.861392
IKSHC	lung	17	0.600000	0.876521
IKSHC	lung	17	0.700000	0.858850
IKSHC	lung	17	0.800000	0.859393
IKSHC	lung	17	0.900000	0.876813
IKSHC	lung	21	0.400000	0.853140
IKSHC	lung	21	0.500000	0.858835
IKSHC	lung	21	0.600000	0.875843
IKSHC	lung	21	0.700000	0.848684
IKSHC	lung	21	0.800000	0.909805
IKSHC	lung	21	0.900000	0.835344
IKSHC	lung	25	0.400000	0.889333
IKSHC	lung	25	0.500000	0.828057
IKSHC	lung	25	0.600000	0.857676
IKSHC	lung	25	0.700000	0.787521
IKSHC	lung	25	0.800000	0.784773
IKSHC	lung	25	0.900000	0.834367
IKSHC	lung	3	0.400000	0.760201
IKSHC	lung	3	0.500000	0.755733
IKSHC	lung	3	0.600000	0.727306
IKSHC	lung	3	0.700000	0.713374
IKSHC	lung	3	0.800000	0.675384
IKSHC	lung	3	0.900000	0.711933
IKSHC	lung	5	0.400000	0.767976
IKSHC	lung	5	0.500000	0.763990
IKSHC	lung	5	0.600000	0.750160
IKSHC	lung	5	0.700000	0.761340
IKSHC	lung	5	0.800000	0.777750
IKSHC	lung	5	0.900000	0.704756
IKSHC	lung	7	0.400000	0.768399
IKSHC	lung	7	0.500000	0.753926
IKSHC	lung	7	0.600000	0.777218
IKSHC	lung	7	0.700000	0.767361
IKSHC	lung	7	0.800000	0.777351
IKSHC	lung	7	0.900000	0.774407
IKSHC	lung	13	0.400000	0.844528
IKSHC	lung	13	0.500000	0.862667
IKSHC	lung	13	0.600000	0.780889
IKSHC	lung	13	0.700000	0.791350
IKSHC	lung	13	0.800000	0.850801
IKSHC	lung	13	0.900000	0.831997
IKSHC	lung	15	0.400000	0.820629
IKSHC	lung	15	0.500000	0.838672
IKSHC	lung	15	0.600000	0.814247
IKSHC	lung	15	0.700000	0.807911
IKSHC	lung	15	0.800000	0.802964
IKSHC	lung	15	0.900000	0.844471
IKSHC	lung	17	0.400000	0.819174
IKSHC	lung	17	0.500000	0.803172
IKSHC	lung	17	0.600000	0.803843
IKSHC	lung	17	0.700000	0.806490
IKSHC	lung	17	0.800000	0.813049
IKSHC	lung	17	0.900000	0.771242
IKSHC	lung	21	0.400000	0.806797
IKSHC	lung	21	0.500000	0.767988
IKSHC	lung	21	0.600000	0.715688
IKSHC	lung	21	0.700000	0.759700
IKSHC	lung	21	0.800000	0.749475
IKSHC	lung	21	0.900000	0.813009
IKSHC	lung	25	0.400000	0.781672
IKSHC	lung	25	0.500000	0.810750
IKSHC	lung	25	0.600000	0.724144
IKSHC	lung	25	0.700000	0.813975
IKSHC	lung	25	0.800000	0.774239
IKSHC	lung	25	0.900000	0.754364
IKSHC	lung	3	0.400000	0.765984
IKSHC	lung	3	0.500000	0.766802
IKSHC	lung	3	0.600000	0.809271
IKSHC	lung	3	0.700000	0.746057
IKSHC	lung	3	0.800000	0.805135
IKSHC	lung	3	0.900000	0.778464
IKSHC	lung	5	0.400000	0.787431
IKSHC	lung	5	0.500000	0.817002
IKSHC	lung	5	0.600000	0.818205
IKSHC	lung	5	0.700000	0.841717
IKSHC	lung	5	0.800000	0.831515
IKSHC	lung	5	0.900000	0.784405
IKSHC	lung	7	0.400000	0.804251
IKSHC	lung	7	0.500000	0.834385
IKSHC	lung	7	0.600000	0.764619
IKSHC	lung	7	0.700000	0.781882
IKSHC	lung	7	0.800000	0.797512
IKSHC	lung	7	0.900000	0.777322
IKSHC	lung	13	0.400000	0.799706
IKSHC	lung	13	0.500000	0.772697
IKSHC	lung	13	0.600000	0.782460
IKSHC	lung	13	0.700000	0.809154
IKSHC	lung	13	0.800000	0.814663
IKSHC	lung	13	0.900000	0.807558
IKSHC	lung	15	0.400000	0.752064
IKSHC	lung	15	0.500000	0.778014
IKSHC	lung	15	0.600000	0.759214
IKSHC	lung	15	0.700000	0.804300
IKSHC	lung	15	0.800000	0.807300
IKSHC	lung	15	0.900000	0.792994
IKSHC	lung	17	0.400000	0.785738
IKSHC	lung	17	0.500000	0.800661
IKSHC	lung	17	0.600000	0.777529
IKSHC	lung	17	0.700000	0.764852
IKSHC	lung	17	0.800000	0.775854
IKSHC	lung	17	0.900000	0.807914
IKSHC	lung	21	0.400000	0.759533
IKSHC	lung	21	0.500000	0.773709
IKSHC	lung	21	0.600000	0.766198
IKSHC	lung	21	0.700000	0.759145
IKSHC	lung	21	0.800000	0.761938
IKSHC	lung	21	0.900000	0.781149
IKSHC	lung	25	0.400000	0.762102
IKSHC	lung	25	0.500000	0.743347
IKSHC	lung	25	0.600000	0.733041
IKSHC	lung	25	0.700000	0.771443
IKSHC	lung	25	0.800000	0.721514
IKSHC	lung	25	0.900000	0.754865
IKSHC	lung	3	0.400000	0.887551
IKSHC	lung	3	0.500000	0.819520
IKSHC	lung	3	0.600000	0.889854
IKSHC	lung	3	0.700000	0.839955
