algorithm	dataset	psi	beta	purity
IKSHC	shape	17	0.800000	0.536685
IKSHC	shape	17	0.900000	0.573819
IKSHC	shape	21	0.400000	0.516127
IKSHC	shape	21	0.500000	0.551279
IKSHC	shape	21	0.600000	0.570788
IKSHC	shape	21	0.700000	0.516103
IKSHC	shape	21	0.800000	0.533085
IKSHC	shape	21	0.900000	0.539851
IKSHC	shape	25	0.400000	0.508579
IKSHC	shape	25	0.500000	0.589991
IKSHC	shape	25	0.600000	0.558760
IKSHC	shape	25	0.700000	0.540911
IKSHC	shape	25	0.800000	0.538781
IKSHC	shape	25	0.900000	0.544457
IKSHC	shape	3	0.400000	0.497098
IKSHC	shape	3	0.500000	0.554472
IKSHC	shape	3	0.600000	0.560914
IKSHC	shape	3	0.700000	0.541154
IKSHC	shape	3	0.800000	0.574568
IKSHC	shape	3	0.900000	0.611221
IKSHC	shape	5	0.400000	0.525593
IKSHC	shape	5	0.500000	0.567570
IKSHC	shape	5	0.600000	0.607412
IKSHC	shape	5	0.700000	0.537439
IKSHC	shape	5	0.800000	0.546077
IKSHC	shape	5	0.900000	0.515651
IKSHC	shape	7	0.400000	0.545553
IKSHC	shape	7	0.500000	0.552983
IKSHC	shape	7	0.600000	0.459810
IKSHC	shape	7	0.700000	0.507245
IKSHC	shape	7	0.800000	0.585757
IKSHC	shape	7	0.900000	0.516750
IKSHC	shape	13	0.400000	0.546268
IKSHC	shape	13	0.500000	0.566801
IKSHC	shape	13	0.600000	0.495295
IKSHC	shape	13	0.700000	0.516420
IKSHC	shape	13	0.800000	0.591534
IKSHC	shape	13	0.900000	0.540586
IKSHC	shape	15	0.400000	0.534601
IKSHC	shape	15	0.500000	0.504272
IKSHC	shape	15	0.600000	0.594482
IKSHC	shape	15	0.700000	0.558090
IKSHC	shape	15	0.800000	0.546497
IKSHC	shape	15	0.900000	0.473641
IKSHC	shape	17	0.400000	0.585205
IKSHC	shape	17	0.500000	0.640123
IKSHC	shape	17	0.600000	0.542855
IKSHC	shape	17	0.700000	0.557656
IKSHC	shape	17	0.800000	0.497008
IKSHC	shape	17	0.900000	0.568981
IKSHC	shape	21	0.400000	0.560079
IKSHC	shape	21	0.500000	0.489705
IKSHC	shape	21	0.600000	0.558294
IKSHC	shape	21	0.700000	0.521417
IKSHC	shape	21	0.800000	0.495283
IKSHC	shape	21	0.900000	0.558545
IKSHC	shape	25	0.400000	0.565652
IKSHC	shape	25	0.500000	0.557504
IKSHC	shape	25	0.600000	0.502217
IKSHC	shape	25	0.700000	0.620273
IKSHC	shape	25	0.800000	0.630234
IKSHC	shape	25	0.900000	0.588745
IKSHC	shape	3	0.400000	0.642338
IKSHC	shape	3	0.500000	0.592166
IKSHC	shape	3	0.600000	0.549561
IKSHC	shape	3	0.700000	0.556684
IKSHC	shape	3	0.800000	0.509002
IKSHC	shape	3	0.900000	0.443204
IKSHC	shape	5	0.400000	0.552391
IKSHC	shape	5	0.500000	0.546731
IKSHC	shape	5	0.600000	0.532275
IKSHC	shape	5	0.700000	0.593819
IKSHC	shape	5	0.800000	0.571262
IKSHC	shape	5	0.900000	0.537394
IKSHC	shape	7	0.400000	0.603767
IKSHC	shape	7	0.500000	0.609120
IKSHC	shape	7	0.600000	0.535984
IKSHC	shape	7	0.700000	0.550581
IKSHC	shape	7	0.800000	0.545943
IKSHC	shape	7	0.900000	0.564504
IKSHC	shape	13	0.400000	0.605146
IKSHC	shape	13	0.500000	0.553819
IKSHC	shape	13	0.600000	0.524047
IKSHC	shape	13	0.700000	0.556697
IKSHC	shape	13	0.800000	0.559719
IKSHC	shape	13	0.900000	0.554340
IKSHC	shape	15	0.400000	0.544234
IKSHC	shape	15	0.500000	0.663080
IKSHC	shape	15	0.600000	0.626740
IKSHC	shape	15	0.700000	0.599586
IKSHC	shape	15	0.800000	0.579609
IKSHC	shape	15	0.900000	0.538890
IKSHC	shape	17	0.400000	0.572025
IKSHC	shape	17	0.500000	0.547534
IKSHC	shape	17	0.600000	0.630511
IKSHC	shape	17	0.700000	0.569767
IKSHC	shape	17	0.800000	0.600838
IKSHC	shape	17	0.900000	0.587371
IKSHC	shape	21	0.400000	0.676068
IKSHC	shape	21	0.500000	0.609170
IKSHC	shape	21	0.600000	0.557266
IKSHC	shape	21	0.700000	0.604904
IKSHC	shape	21	0.800000	0.541901
IKSHC	shape	21	0.900000	0.623859
IKSHC	shape	25	0.400000	0.550236
IKSHC	shape	25	0.500000	0.600054
IKSHC	shape	25	0.600000	0.569102
IKSHC	shape	25	0.700000	0.560777
IKSHC	shape	25	0.800000	0.542192
IKSHC	shape	25	0.900000	0.534525
IKSHC	shape	3	0.400000	0.543973
IKSHC	shape	3	0.500000	0.544705
IKSHC	shape	3	0.600000	0.563378
IKSHC	shape	3	0.700000	0.541847
IKSHC	shape	3	0.800000	0.477547
IKSHC	shape	3	0.900000	0.516280
IKSHC	shape	5	0.400000	0.548993
IKSHC	shape	5	0.500000	0.608633
IKSHC	shape	5	0.600000	0.536538
IKSHC	shape	5	0.700000	0.464307
IKSHC	shape	5	0.800000	0.601419
IKSHC	shape	5	0.900000	0.522827
IKSHC	shape	7	0.400000	0.508679
IKSHC	shape	7	0.500000	0.548044
IKSHC	shape	7	0.600000	0.481191
IKSHC	shape	7	0.700000	0.635880
IKSHC	shape	7	0.800000	0.568752
IKSHC	shape	7	0.900000	0.530375
IKSHC	shape	13	0.400000	0.502193
IKSHC	shape	13	0.500000	0.479638
IKSHC	shape	13	0.600000	0.475560
IKSHC	shape	13	0.700000	0.621651
IKSHC	shape	13	0.800000	0.486898
IKSHC	shape	13	0.900000	0.529186
IKSHC	shape	15	0.400000	0.507192
IKSHC	shape	15	0.500000	0.553823
IKSHC	shape	15	0.600000	0.523011
IKSHC	shape	15	0.700000	0.519868
IKSHC	shape	15	0.800000	0.499013
IKSHC	shape	15	0.900000	0.513929
IKSHC	shape	17	0.400000	0.540835
IKSHC	shape	17	0.500000	0.486408
IKSHC	shape	17	0.600000	0.561411
IKSHC	shape	17	0.700000	0.503523
IKSHC	shape	17	0.800000	0.521361
IKSHC	shape	17	0.900000	0.464332
IKSHC	shape	21	0.400000	0.508474
IKSHC	shape	21	0.500000	0.510256
IKSHC	shape	21	0.600000	0.515292
IKSHC	shape	21	0.700000	0.502478
IKSHC	shape	21	0.800000	0.558796
IKSHC	shape	21	0.900000	0.497911
IKSHC	shape	25	0.400000	0.589413
IKSHC	shape	25	0.500000	0.519314
IKSHC	shape	25	0.600000	0.507104
IKSHC	shape	25	0.700000	0.570131
IKSHC	shape	25	0.800000	0.540561
IKSHC	shape	25	0.900000	0.502011
IKSHC	shape	3	0.400000	0.518913
IKSHC	shape	3	0.500000	0.562591
IKSHC	shape	3	0.600000	0.533835
IKSHC	shape	3	0.700000	0.518089
IKSHC	shape	3	0.800000	0.488457
IKSHC	shape	3	0.900000	0.517306
IKSHC	shape	5	0.400000	0.497733
IKSHC	shape	5	0.500000	0.482926
IKSHC	shape	5	0.600000	0.414106
IKSHC	shape	5	0.700000	0.517914
IKSHC	shape	5	0.800000	0.549033
IKSHC	shape	5	0.900000	0.595254
IKSHC	shape	7	0.400000	0.551700
IKSHC	shape	7	0.500000	0.574751
IKSHC	shape	7	0.600000	0.578578
IKSHC	shape	7	0.700000	0.561804
IKSHC	shape	7	0.800000	0.569600
IKSHC	shape	7	0.900000	0.554852
IKSHC	shape	13	0.400000	0.508949
IKSHC	shape	13	0.500000	0.511972
IKSHC	shape	13	0.600000	0.467664
IKSHC	shape	13	0.700000	0.445533
IKSHC	shape	13	0.800000	0.506245
IKSHC	shape	13	0.900000	0.524860
IKSHC	shape	15	0.400000	0.482939
IKSHC	shape	15	0.500000	0.553142
IKSHC	shape	15	0.600000	0.495835
IKSHC	shape	15	0.700000	0.564593
IKSHC	shape	15	0.800000	0.583557
IKSHC	shape	15	0.900000	0.498869
IKSHC	shape	17	0.400000	0.515668
IKSHC	shape	17	0.500000	0.495380
IKSHC	shape	17	0.600000	0.506849
IKSHC	shape	17	0.700000	0.510385
IKSHC	shape	17	0.800000	0.478599
IKSHC	shape	17	0.900000	0.528270
IKSHC	shape	21	0.400000	0.518993
IKSHC	shape	21	0.500000	0.587170
IKSHC	shape	21	0.600000	0.501011
IKSHC	shape	21	0.700000	0.518035
IKSHC	shape	21	0.800000	0.491351
IKSHC	shape	21	0.900000	0.531398
IKSHC	shape	25	0.400000	0.544844
IKSHC	shape	25	0.500000	0.514133
IKSHC	shape	25	0.600000	0.555709
IKSHC	shape	25	0.700000	0.528880
IKSHC	shape	25	0.800000	0.550791
IKSHC	shape	25	0.900000	0.470559
IKSHC	shape	3	0.400000	0.571198
IKSHC	shape	3	0.500000	0.546605
IKSHC	shape	3	0.600000	0.630304
IKSHC	shape	3	0.700000	0.531155
IKSHC	shape	3	0.800000	0.535049
IKSHC	shape	3	0.900000	0.543493
IKSHC	shape	5	0.400000	0.550001
IKSHC	shape	5	0.500000	0.601496
IKSHC	shape	5	0.600000	0.562415
IKSHC	shape	5	0.700000	0.500840
IKSHC	shape	5	0.800000	0.546209
IKSHC	shape	5	0.900000	0.616857
IKSHC	shape	7	0.400000	0.461568
IKSHC	shape	7	0.500000	0.507920
IKSHC	shape	7	0.600000	0.544525
IKSHC	shape	7	0.700000	0.525527
IKSHC	shape	7	0.800000	0.596687
IKSHC	shape	7	0.900000	0.585859
IKSHC	shape	13	0.400000	0.505664
IKSHC	shape	13	0.500000	0.555301
IKSHC	shape	13	0.600000	0.535550
IKSHC	shape	13	0.700000	0.536589
IKSHC	shape	13	0.800000	0.524545
IKSHC	shape	13	0.900000	0.611716
IKSHC	shape	15	0.400000	0.583398
IKSHC	shape	15	0.500000	0.583193
IKSHC	shape	15	0.600000	0.556354
IKSHC	shape	15	0.700000	0.502164
IKSHC	shape	15	0.800000	0.549070
IKSHC	shape	15	0.900000	0.521898
IKSHC	shape	17	0.400000	0.590866
IKSHC	shape	17	0.500000	0.567215
IKSHC	shape	17	0.600000	0.566856
IKSHC	shape	17	0.700000	0.557215
IKSHC	shape	17	0.800000	0.586112
IKSHC	shape	17	0.900000	0.541242
IKSHC	shape	21	0.400000	0.563727
IKSHC	shape	21	0.500000	0.596959
IKSHC	shape	21	0.600000	0.548716
IKSHC	shape	21	0.700000	0.559176
IKSHC	shape	21	0.800000	0.584438
IKSHC	shape	21	0.900000	0.636440
IKSHC	shape	25	0.400000	0.576325
IKSHC	shape	25	0.500000	0.561997
IKSHC	shape	25	0.600000	0.560999
IKSHC	shape	25	0.700000	0.597577
IKSHC	shape	25	0.800000	0.568227
IKSHC	shape	25	0.900000	0.573506
IKSHC	shape	3	0.400000	0.434626
IKSHC	shape	3	0.500000	0.439482
IKSHC	shape	3	0.600000	0.491827
IKSHC	shape	3	0.700000	0.484283
IKSHC	shape	3	0.800000	0.560520
IKSHC	shape	3	0.900000	0.452813
IKSHC	shape	5	0.400000	0.465501
IKSHC	shape	5	0.500000	0.532941
IKSHC	shape	5	0.600000	0.472986
IKSHC	shape	5	0.700000	0.493181
IKSHC	shape	5	0.800000	0.571839
IKSHC	shape	5	0.900000	0.517595
IKSHC	shape	7	0.400000	0.477173
IKSHC	shape	7	0.500000	0.523646
IKSHC	shape	7	0.600000	0.530511
IKSHC	shape	7	0.700000	0.587158
IKSHC	shape	7	0.800000	0.523463
IKSHC	shape	7	0.900000	0.647447
IKSHC	shape	13	0.400000	0.638736
IKSHC	shape	13	0.500000	0.562905
IKSHC	shape	13	0.600000	0.579385
IKSHC	shape	13	0.700000	0.560802
IKSHC	shape	13	0.800000	0.591201
IKSHC	shape	13	0.900000	0.513942
IKSHC	shape	15	0.400000	0.590668
IKSHC	shape	15	0.500000	0.621600
IKSHC	shape	15	0.600000	0.476145
IKSHC	shape	15	0.700000	0.601371
IKSHC	shape	15	0.800000	0.492158
IKSHC	shape	15	0.900000	0.607042
IKSHC	shape	17	0.400000	0.584065
IKSHC	shape	17	0.500000	0.513258
IKSHC	shape	17	0.600000	0.592604
IKSHC	shape	17	0.700000	0.479835
IKSHC	shape	17	0.800000	0.568800
IKSHC	shape	17	0.900000	0.576004
IKSHC	shape	21	0.400000	0.422573
IKSHC	shape	21	0.500000	0.512175
IKSHC	shape	21	0.600000	0.528784
IKSHC	shape	21	0.700000	0.484361
IKSHC	shape	21	0.800000	0.572350
IKSHC	shape	21	0.900000	0.597469
IKSHC	shape	25	0.400000	0.572182
IKSHC	shape	25	0.500000	0.478234
IKSHC	shape	25	0.600000	0.583527
IKSHC	shape	25	0.700000	0.498059
IKSHC	shape	25	0.800000	0.519204
IKSHC	shape	25	0.900000	0.599171
IKSHC	shape	3	0.400000	0.443953
IKSHC	shape	3	0.500000	0.490143
IKSHC	shape	3	0.600000	0.502842
IKSHC	shape	3	0.700000	0.502563
IKSHC	shape	3	0.800000	0.539101
IKSHC	shape	3	0.900000	0.446623
IKSHC	shape	5	0.400000	0.505298
IKSHC	shape	5	0.500000	0.539841
IKSHC	shape	5	0.600000	0.514990
IKSHC	shape	5	0.700000	0.490272
IKSHC	shape	5	0.800000	0.517687
IKSHC	shape	5	0.900000	0.462723
IKSHC	shape	7	0.400000	0.496537
IKSHC	shape	7	0.500000	0.498013
IKSHC	shape	7	0.600000	0.525786
IKSHC	shape	7	0.700000	0.493407
IKSHC	shape	7	0.800000	0.496805
IKSHC	shape	7	0.900000	0.523788
IKSHC	shape	13	0.400000	0.584915
IKSHC	shape	13	0.500000	0.595723
IKSHC	shape	13	0.600000	0.564991
IKSHC	shape	13	0.700000	0.539003
IKSHC	shape	13	0.800000	0.485866
IKSHC	shape	13	0.900000	0.527943
IKSHC	shape	15	0.400000	0.511598
IKSHC	shape	15	0.500000	0.584715
IKSHC	shape	15	0.600000	0.579637
IKSHC	shape	15	0.700000	0.561415
IKSHC	shape	15	0.800000	0.606695
IKSHC	shape	15	0.900000	0.527435
IKSHC	shape	17	0.400000	0.524190
IKSHC	shape	17	0.500000	0.606373
IKSHC	shape	17	0.600000	0.528565
IKSHC	shape	17	0.700000	0.560951
IKSHC	shape	17	0.800000	0.585452
IKSHC	shape	17	0.900000	0.591205
IKSHC	shape	21	0.400000	0.525344
IKSHC	shape	21	0.500000	0.628379
IKSHC	shape	21	0.600000	0.564714
IKSHC	shape	21	0.700000	0.526969
IKSHC	shape	21	0.800000	0.613241
IKSHC	shape	21	0.900000	0.609958
IKSHC	shape	25	0.400000	0.584818
IKSHC	shape	25	0.500000	0.575640
IKSHC	shape	25	0.600000	0.587904
IKSHC	shape	25	0.700000	0.617281
IKSHC	shape	25	0.800000	0.565705
IKSHC	shape	25	0.900000	0.585118
IKSHC	spam	3	0.400000	0.686340
IKSHC	spam	3	0.500000	0.685528
IKSHC	spam	3	0.600000	0.690221
IKSHC	spam	3	0.700000	0.672617
IKSHC	spam	3	0.800000	0.680457
IKSHC	spam	3	0.900000	0.689777
IKSHC	spam	5	0.400000	0.676423
IKSHC	spam	5	0.500000	0.691774
IKSHC	spam	5	0.600000	0.687528
IKSHC	spam	5	0.700000	0.673115
IKSHC	spam	5	0.800000	0.689834
IKSHC	spam	5	0.900000	0.689694
IKSHC	spam	7	0.400000	0.666807
IKSHC	spam	7	0.500000	0.689441
IKSHC	spam	7	0.600000	0.688534
IKSHC	spam	7	0.700000	0.678199
IKSHC	spam	7	0.800000	0.672587
IKSHC	spam	7	0.900000	0.680653
IKSHC	spam	13	0.400000	0.653946
IKSHC	spam	13	0.500000	0.664841
IKSHC	spam	13	0.600000	0.648409
IKSHC	spam	13	0.700000	0.668292
IKSHC	spam	13	0.800000	0.673221
IKSHC	spam	13	0.900000	0.672272
IKSHC	spam	15	0.400000	0.668311
IKSHC	spam	15	0.500000	0.671438
IKSHC	spam	15	0.600000	0.662598
IKSHC	spam	15	0.700000	0.666789
IKSHC	spam	15	0.800000	0.658695
IKSHC	spam	15	0.900000	0.667926
IKSHC	spam	17	0.400000	0.671097
IKSHC	spam	17	0.500000	0.668180
IKSHC	spam	17	0.600000	0.666539
IKSHC	spam	17	0.700000	0.655530
IKSHC	spam	17	0.800000	0.666640
IKSHC	spam	17	0.900000	0.667188
IKSHC	spam	21	0.400000	0.647921
IKSHC	spam	21	0.500000	0.646826
IKSHC	spam	21	0.600000	0.646446
IKSHC	spam	21	0.700000	0.647045
IKSHC	spam	21	0.800000	0.667948
IKSHC	spam	21	0.900000	0.640116
IKSHC	spam	25	0.400000	0.643756
IKSHC	spam	25	0.500000	0.657907
IKSHC	spam	25	0.600000	0.641028
IKSHC	spam	25	0.700000	0.649605
IKSHC	spam	25	0.800000	0.650704
IKSHC	spam	25	0.900000	0.627897
IKSHC	spam	3	0.400000	0.667597
IKSHC	spam	3	0.500000	0.661714
IKSHC	spam	3	0.600000	0.655078
IKSHC	spam	3	0.700000	0.663200
IKSHC	spam	3	0.800000	0.681609
IKSHC	spam	3	0.900000	0.660753
IKSHC	spam	5	0.400000	0.664256
IKSHC	spam	5	0.500000	0.655631
IKSHC	spam	5	0.600000	0.666393
IKSHC	spam	5	0.700000	0.642948
IKSHC	spam	5	0.800000	0.650374
IKSHC	spam	5	0.900000	0.651090
IKSHC	spam	7	0.400000	0.665775
IKSHC	spam	7	0.500000	0.659450
IKSHC	spam	7	0.600000	0.649532
IKSHC	spam	7	0.700000	0.668154
IKSHC	spam	7	0.800000	0.659212
IKSHC	spam	7	0.900000	0.659899
IKSHC	spam	13	0.400000	0.643165
IKSHC	spam	13	0.500000	0.649343
IKSHC	spam	13	0.600000	0.637699
IKSHC	spam	13	0.700000	0.649432
IKSHC	spam	13	0.800000	0.636905
IKSHC	spam	13	0.900000	0.628684
IKSHC	spam	15	0.400000	0.642394
IKSHC	spam	15	0.500000	0.622780
IKSHC	spam	15	0.600000	0.626589
IKSHC	spam	15	0.700000	0.648039
IKSHC	spam	15	0.800000	0.622926
IKSHC	spam	15	0.900000	0.620658
IKSHC	spam	17	0.400000	0.659696
IKSHC	spam	17	0.500000	0.626113
IKSHC	spam	17	0.600000	0.619301
IKSHC	spam	17	0.700000	0.646782
IKSHC	spam	17	0.800000	0.622616
IKSHC	spam	17	0.900000	0.643435
IKSHC	spam	21	0.400000	0.635119
IKSHC	spam	21	0.500000	0.632640
IKSHC	spam	21	0.600000	0.621927
IKSHC	spam	21	0.700000	0.623629
IKSHC	spam	21	0.800000	0.624250
IKSHC	spam	21	0.900000	0.642371
IKSHC	spam	25	0.400000	0.651583
IKSHC	spam	25	0.500000	0.626978
IKSHC	spam	25	0.600000	0.616221
IKSHC	spam	25	0.700000	0.617264
IKSHC	spam	25	0.800000	0.630853
IKSHC	spam	25	0.900000	0.626838
IKSHC	spam	3	0.400000	0.661194
IKSHC	spam	3	0.500000	0.673044
IKSHC	spam	3	0.600000	0.664831
IKSHC	spam	3	0.700000	0.667115
IKSHC	spam	3	0.800000	0.677500
IKSHC	spam	3	0.900000	0.668356
IKSHC	spam	5	0.400000	0.656837
IKSHC	spam	5	0.500000	0.673246
IKSHC	spam	5	0.600000	0.663718
IKSHC	spam	5	0.700000	0.680433
IKSHC	spam	5	0.800000	0.658361
IKSHC	spam	5	0.900000	0.662803
IKSHC	spam	7	0.400000	0.662386
IKSHC	spam	7	0.500000	0.665224
IKSHC	spam	7	0.600000	0.665930
IKSHC	spam	7	0.700000	0.662415
IKSHC	spam	7	0.800000	0.673802
IKSHC	spam	7	0.900000	0.666070
IKSHC	spam	13	0.400000	0.669119
IKSHC	spam	13	0.500000	0.675531
IKSHC	spam	13	0.600000	0.663834
IKSHC	spam	13	0.700000	0.671694
IKSHC	spam	13	0.800000	0.656285
IKSHC	spam	13	0.900000	0.665145
IKSHC	spam	15	0.400000	0.675122
IKSHC	spam	15	0.500000	0.665653
IKSHC	spam	15	0.600000	0.668878
IKSHC	spam	15	0.700000	0.661512
IKSHC	spam	15	0.800000	0.660877
IKSHC	spam	15	0.900000	0.662096
IKSHC	spam	17	0.400000	0.658549
IKSHC	spam	17	0.500000	0.663116
IKSHC	spam	17	0.600000	0.671087
IKSHC	spam	17	0.700000	0.660862
IKSHC	spam	17	0.800000	0.654004
IKSHC	spam	17	0.900000	0.659692
IKSHC	spam	21	0.400000	0.662651
IKSHC	spam	21	0.500000	0.664173
IKSHC	spam	21	0.600000	0.663658
IKSHC	spam	21	0.700000	0.658883
IKSHC	spam	21	0.800000	0.657545
IKSHC	spam	21	0.900000	0.666639
IKSHC	spam	25	0.400000	0.673844
IKSHC	spam	25	0.500000	0.665887
IKSHC	spam	25	0.600000	0.660158
IKSHC	spam	25	0.700000	0.663788
IKSHC	spam	25	0.800000	0.668825
IKSHC	spam	25	0.900000	0.663687
IKSHC	spam	3	0.400000	0.672118
IKSHC	spam	3	0.500000	0.680828
IKSHC	spam	3	0.600000	0.661853
IKSHC	spam	3	0.700000	0.671339
IKSHC	spam	3	0.800000	0.673268
IKSHC	spam	3	0.900000	0.666792
IKSHC	spam	5	0.400000	0.668159
IKSHC	spam	5	0.500000	0.664320
IKSHC	spam	5	0.600000	0.665770
IKSHC	spam	5	0.700000	0.676080
IKSHC	spam	5	0.800000	0.667659
IKSHC	spam	5	0.900000	0.669802
IKSHC	spam	7	0.400000	0.675223
IKSHC	spam	7	0.500000	0.669361
IKSHC	spam	7	0.600000	0.667429
IKSHC	spam	7	0.700000	0.660582
IKSHC	spam	7	0.800000	0.676758
IKSHC	spam	7	0.900000	0.669407
IKSHC	spam	13	0.400000	0.653341
IKSHC	spam	13	0.500000	0.660720
IKSHC	spam	13	0.600000	0.661648
IKSHC	spam	13	0.700000	0.659401
IKSHC	spam	13	0.800000	0.669078
IKSHC	spam	13	0.900000	0.663658
IKSHC	spam	15	0.400000	0.655219
IKSHC	spam	15	0.500000	0.655264
IKSHC	spam	15	0.600000	0.657776
IKSHC	spam	15	0.700000	0.654145
IKSHC	spam	15	0.800000	0.656822
IKSHC	spam	15	0.900000	0.656381
IKSHC	spam	17	0.400000	0.654968
IKSHC	spam	17	0.500000	0.652380
IKSHC	spam	17	0.600000	0.648924
IKSHC	spam	17	0.700000	0.642073
IKSHC	spam	17	0.800000	0.655273
IKSHC	spam	17	0.900000	0.656440
IKSHC	spam	21	0.400000	0.640922
IKSHC	spam	21	0.500000	0.654988
IKSHC	spam	21	0.600000	0.651930
IKSHC	spam	21	0.700000	0.647795
