dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
spam_shuffle_0	IKSHC	0.691774	12.656564	5	0.5
spam_shuffle_0	PERCH	0.567217	7.440609
spam_shuffle_1	IKSHC	0.681609	12.454938	3	0.8
spam_shuffle_1	PERCH	0.567689	8.268075
spam_shuffle_2	IKSHC	0.680433	12.468211	5	0.7
spam_shuffle_2	PERCH	0.595113	7.866888
spam_shuffle_3	IKSHC	0.680828	12.763582	3	0.5
spam_shuffle_3	PERCH	0.560563	7.853685
spam_shuffle_4	IKSHC	0.690534	12.682966	3	0.6
spam_shuffle_4	PERCH	0.577919	7.587648
spam_shuffle_5	IKSHC	0.683334	12.420206	3	0.5
spam_shuffle_5	PERCH	0.551679	7.483178
spam_shuffle_6	IKSHC	0.680616	12.402495	7	0.5
spam_shuffle_6	PERCH	0.573880	7.043970
spam_shuffle_7	IKSHC	0.671909	11.397729	3	0.8
spam_shuffle_7	PERCH	0.547770	7.808184
