dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
shape_shuffle_0	IKSHC	0.635438	0.308208	5	0.4
shape_shuffle_0	PERCH	0.631450	0.562721
shape_shuffle_1	IKSHC	0.742404	0.300663	21	0.4
shape_shuffle_1	PERCH	0.702927	0.099499
shape_shuffle_2	IKSHC	0.623605	0.310002	15	0.5
shape_shuffle_2	PERCH	0.683121	0.085957
shape_shuffle_3	IKSHC	0.640123	0.307777	17	0.5
shape_shuffle_3	PERCH	0.677691	0.090369
shape_shuffle_4	IKSHC	0.676068	0.307026	21	0.4
shape_shuffle_4	PERCH	0.586637	0.085130
shape_shuffle_5	IKSHC	0.635880	0.309355	7	0.7
shape_shuffle_5	PERCH	0.722992	0.088909
shape_shuffle_6	IKSHC	0.595254	0.314279	5	0.9
shape_shuffle_6	PERCH	0.631679	0.098382
shape_shuffle_7	IKSHC	0.636440	0.314103	21	0.9
shape_shuffle_7	PERCH	0.669286	0.103287
shape_shuffle_8	IKSHC	0.647447	0.315068	7	0.9
shape_shuffle_8	PERCH	0.694704	0.109036
shape_shuffle_9	IKSHC	0.628379	0.314577	21	0.5
shape_shuffle_9	PERCH	0.658136	0.083335
