dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
LSVT_shuffle_0	IKSHC	0.626685	2.705887	15	0.6
LSVT_shuffle_0	PERCH	0.581674	0.131936
LSVT_shuffle_1	IKSHC	0.650172	2.715629	3	0.6
LSVT_shuffle_1	PERCH	0.618777	0.140152
LSVT_shuffle_2	IKSHC	0.685444	2.709462	15	0.8
LSVT_shuffle_2	PERCH	0.610666	0.132193
LSVT_shuffle_3	IKSHC	0.629448	2.705843	5	0.6
LSVT_shuffle_3	PERCH	0.617609	0.143715
LSVT_shuffle_4	IKSHC	0.625718	2.652425	15	0.9
LSVT_shuffle_4	PERCH	0.635644	0.133504
LSVT_shuffle_5	IKSHC	0.656791	2.699802	5	0.7
LSVT_shuffle_5	PERCH	0.605433	0.137025
LSVT_shuffle_6	IKSHC	0.639543	2.608676	15	0.9
LSVT_shuffle_6	PERCH	0.585268	0.142887
LSVT_shuffle_7	IKSHC	0.631669	2.699769	3	0.7
LSVT_shuffle_7	PERCH	0.616083	0.148863
LSVT_shuffle_8	IKSHC	0.640031	2.765084	13	0.7
LSVT_shuffle_8	PERCH	0.693719	0.149555
LSVT_shuffle_9	IKSHC	0.634172	2.689448	15	0.8
LSVT_shuffle_9	PERCH	0.601814	0.140381
