algorithm	dataset	psi	beta	purity
IKSHC	COIL20	3	0.400000	0.524245
IKSHC	COIL20	3	0.500000	0.522894
IKSHC	COIL20	3	0.600000	0.504207
IKSHC	COIL20	3	0.700000	0.600588
IKSHC	COIL20	3	0.800000	0.513924
IKSHC	COIL20	3	0.900000	0.507362
IKSHC	COIL20	5	0.400000	0.520563
IKSHC	COIL20	5	0.500000	0.513000
IKSHC	COIL20	5	0.600000	0.494027
IKSHC	COIL20	5	0.700000	0.502963
IKSHC	COIL20	5	0.800000	0.532432
IKSHC	COIL20	5	0.900000	0.500067
IKSHC	COIL20	7	0.400000	0.543839
IKSHC	COIL20	7	0.500000	0.504138
IKSHC	COIL20	7	0.600000	0.487917
IKSHC	COIL20	7	0.700000	0.505046
IKSHC	COIL20	7	0.800000	0.469463
IKSHC	COIL20	7	0.900000	0.479321
IKSHC	COIL20	13	0.400000	0.536350
IKSHC	COIL20	13	0.500000	0.551776
IKSHC	COIL20	13	0.600000	0.517762
IKSHC	COIL20	13	0.700000	0.522464
IKSHC	COIL20	13	0.800000	0.567018
IKSHC	COIL20	13	0.900000	0.484304
IKSHC	COIL20	15	0.400000	0.545123
IKSHC	COIL20	15	0.500000	0.569751
IKSHC	COIL20	15	0.600000	0.512739
IKSHC	COIL20	15	0.700000	0.546520
IKSHC	COIL20	15	0.800000	0.537687
IKSHC	COIL20	15	0.900000	0.556751
IKSHC	COIL20	17	0.400000	0.535549
IKSHC	COIL20	17	0.500000	0.523073
IKSHC	COIL20	17	0.600000	0.542401
IKSHC	COIL20	17	0.700000	0.505644
IKSHC	COIL20	17	0.800000	0.524179
IKSHC	COIL20	17	0.900000	0.501803
IKSHC	COIL20	21	0.400000	0.537772
IKSHC	COIL20	21	0.500000	0.536706
IKSHC	COIL20	21	0.600000	0.531298
IKSHC	COIL20	21	0.700000	0.553721
IKSHC	COIL20	21	0.800000	0.526964
IKSHC	COIL20	21	0.900000	0.530151
IKSHC	COIL20	25	0.400000	0.529679
IKSHC	COIL20	25	0.500000	0.529985
IKSHC	COIL20	25	0.600000	0.558650
IKSHC	COIL20	25	0.700000	0.570497
IKSHC	COIL20	25	0.800000	0.565085
IKSHC	COIL20	25	0.900000	0.551123
IKSHC	COIL20	3	0.400000	0.464026
IKSHC	COIL20	3	0.500000	0.497339
IKSHC	COIL20	3	0.600000	0.413194
IKSHC	COIL20	3	0.700000	0.517688
IKSHC	COIL20	3	0.800000	0.455654
IKSHC	COIL20	3	0.900000	0.442757
IKSHC	COIL20	5	0.400000	0.456489
IKSHC	COIL20	5	0.500000	0.439738
IKSHC	COIL20	5	0.600000	0.417014
IKSHC	COIL20	5	0.700000	0.466958
IKSHC	COIL20	5	0.800000	0.554710
IKSHC	COIL20	5	0.900000	0.492297
IKSHC	COIL20	7	0.400000	0.481863
IKSHC	COIL20	7	0.500000	0.454865
IKSHC	COIL20	7	0.600000	0.492141
IKSHC	COIL20	7	0.700000	0.509712
IKSHC	COIL20	7	0.800000	0.461428
IKSHC	COIL20	7	0.900000	0.471167
IKSHC	COIL20	13	0.400000	0.522642
IKSHC	COIL20	13	0.500000	0.496348
IKSHC	COIL20	13	0.600000	0.509123
IKSHC	COIL20	13	0.700000	0.495128
IKSHC	COIL20	13	0.800000	0.524714
IKSHC	COIL20	13	0.900000	0.542964
IKSHC	COIL20	15	0.400000	0.562830
IKSHC	COIL20	15	0.500000	0.593660
IKSHC	COIL20	15	0.600000	0.544642
IKSHC	COIL20	15	0.700000	0.526019
IKSHC	COIL20	15	0.800000	0.549269
IKSHC	COIL20	15	0.900000	0.596812
IKSHC	COIL20	17	0.400000	0.539018
IKSHC	COIL20	17	0.500000	0.605393
IKSHC	COIL20	17	0.600000	0.540081
IKSHC	COIL20	17	0.700000	0.518022
IKSHC	COIL20	17	0.800000	0.567506
IKSHC	COIL20	17	0.900000	0.530404
IKSHC	COIL20	21	0.400000	0.597428
IKSHC	COIL20	21	0.500000	0.529522
IKSHC	COIL20	21	0.600000	0.561186
IKSHC	COIL20	21	0.700000	0.564559
IKSHC	COIL20	21	0.800000	0.599791
IKSHC	COIL20	21	0.900000	0.567490
IKSHC	COIL20	25	0.400000	0.560648
IKSHC	COIL20	25	0.500000	0.546195
IKSHC	COIL20	25	0.600000	0.596967
IKSHC	COIL20	25	0.700000	0.619962
IKSHC	COIL20	25	0.800000	0.594006
IKSHC	COIL20	25	0.900000	0.612306
IKSHC	COIL20	3	0.400000	0.506263
IKSHC	COIL20	3	0.500000	0.506984
IKSHC	COIL20	3	0.600000	0.527172
IKSHC	COIL20	3	0.700000	0.507838
IKSHC	COIL20	3	0.800000	0.520534
IKSHC	COIL20	3	0.900000	0.500261
IKSHC	COIL20	5	0.400000	0.524680
IKSHC	COIL20	5	0.500000	0.548411
IKSHC	COIL20	5	0.600000	0.482602
IKSHC	COIL20	5	0.700000	0.528266
IKSHC	COIL20	5	0.800000	0.516675
IKSHC	COIL20	5	0.900000	0.535871
IKSHC	COIL20	7	0.400000	0.518647
IKSHC	COIL20	7	0.500000	0.532047
IKSHC	COIL20	7	0.600000	0.539947
IKSHC	COIL20	7	0.700000	0.497747
IKSHC	COIL20	7	0.800000	0.535237
IKSHC	COIL20	7	0.900000	0.547164
IKSHC	COIL20	13	0.400000	0.556169
IKSHC	COIL20	13	0.500000	0.546348
IKSHC	COIL20	13	0.600000	0.538733
IKSHC	COIL20	13	0.700000	0.542906
IKSHC	COIL20	13	0.800000	0.534955
IKSHC	COIL20	13	0.900000	0.557842
IKSHC	COIL20	15	0.400000	0.587035
IKSHC	COIL20	15	0.500000	0.549087
IKSHC	COIL20	15	0.600000	0.555689
IKSHC	COIL20	15	0.700000	0.557484
IKSHC	COIL20	15	0.800000	0.560660
IKSHC	COIL20	15	0.900000	0.568334
IKSHC	COIL20	17	0.400000	0.566332
IKSHC	COIL20	17	0.500000	0.552497
IKSHC	COIL20	17	0.600000	0.595923
IKSHC	COIL20	17	0.700000	0.527864
IKSHC	COIL20	17	0.800000	0.591466
IKSHC	COIL20	17	0.900000	0.571464
IKSHC	COIL20	21	0.400000	0.555359
IKSHC	COIL20	21	0.500000	0.599439
IKSHC	COIL20	21	0.600000	0.545093
IKSHC	COIL20	21	0.700000	0.565816
IKSHC	COIL20	21	0.800000	0.566985
IKSHC	COIL20	21	0.900000	0.572117
IKSHC	COIL20	25	0.400000	0.608184
IKSHC	COIL20	25	0.500000	0.581801
IKSHC	COIL20	25	0.600000	0.561562
IKSHC	COIL20	25	0.700000	0.596637
IKSHC	COIL20	25	0.800000	0.557078
IKSHC	COIL20	25	0.900000	0.606324
IKSHC	COIL20	3	0.400000	0.475201
IKSHC	COIL20	3	0.500000	0.537327
IKSHC	COIL20	3	0.600000	0.502899
IKSHC	COIL20	3	0.700000	0.466039
IKSHC	COIL20	3	0.800000	0.517541
IKSHC	COIL20	3	0.900000	0.485392
IKSHC	COIL20	5	0.400000	0.502841
IKSHC	COIL20	5	0.500000	0.513223
IKSHC	COIL20	5	0.600000	0.513525
IKSHC	COIL20	5	0.700000	0.532362
IKSHC	COIL20	5	0.800000	0.527454
IKSHC	COIL20	5	0.900000	0.497676
IKSHC	COIL20	7	0.400000	0.506336
IKSHC	COIL20	7	0.500000	0.531833
IKSHC	COIL20	7	0.600000	0.528971
IKSHC	COIL20	7	0.700000	0.526221
IKSHC	COIL20	7	0.800000	0.481029
IKSHC	COIL20	7	0.900000	0.517865
IKSHC	COIL20	13	0.400000	0.489887
IKSHC	COIL20	13	0.500000	0.519504
IKSHC	COIL20	13	0.600000	0.556667
IKSHC	COIL20	13	0.700000	0.529310
IKSHC	COIL20	13	0.800000	0.542175
IKSHC	COIL20	13	0.900000	0.551376
IKSHC	COIL20	15	0.400000	0.541228
IKSHC	COIL20	15	0.500000	0.552166
IKSHC	COIL20	15	0.600000	0.539537
IKSHC	COIL20	15	0.700000	0.536505
IKSHC	COIL20	15	0.800000	0.555734
IKSHC	COIL20	15	0.900000	0.566777
IKSHC	COIL20	17	0.400000	0.548372
IKSHC	COIL20	17	0.500000	0.533949
IKSHC	COIL20	17	0.600000	0.516176
IKSHC	COIL20	17	0.700000	0.567912
IKSHC	COIL20	17	0.800000	0.555190
IKSHC	COIL20	17	0.900000	0.567387
IKSHC	COIL20	21	0.400000	0.543178
IKSHC	COIL20	21	0.500000	0.590344
IKSHC	COIL20	21	0.600000	0.578112
IKSHC	COIL20	21	0.700000	0.564977
IKSHC	COIL20	21	0.800000	0.584772
IKSHC	COIL20	21	0.900000	0.577925
IKSHC	COIL20	25	0.400000	0.583879
IKSHC	COIL20	25	0.500000	0.542539
IKSHC	COIL20	25	0.600000	0.545058
IKSHC	COIL20	25	0.700000	0.558086
IKSHC	COIL20	25	0.800000	0.589120
IKSHC	COIL20	25	0.900000	0.604166
IKSHC	COIL20	3	0.400000	0.482834
IKSHC	COIL20	3	0.500000	0.517555
IKSHC	COIL20	3	0.600000	0.508315
IKSHC	COIL20	3	0.700000	0.524225
IKSHC	COIL20	3	0.800000	0.493278
IKSHC	COIL20	3	0.900000	0.555243
IKSHC	COIL20	5	0.400000	0.543142
IKSHC	COIL20	5	0.500000	0.504855
IKSHC	COIL20	5	0.600000	0.551875
IKSHC	COIL20	5	0.700000	0.558976
IKSHC	COIL20	5	0.800000	0.557583
IKSHC	COIL20	5	0.900000	0.573151
IKSHC	COIL20	7	0.400000	0.564769
IKSHC	COIL20	7	0.500000	0.509754
IKSHC	COIL20	7	0.600000	0.551263
IKSHC	COIL20	7	0.700000	0.527964
IKSHC	COIL20	7	0.800000	0.537291
IKSHC	COIL20	7	0.900000	0.549070
IKSHC	COIL20	13	0.400000	0.542197
IKSHC	COIL20	13	0.500000	0.538598
IKSHC	COIL20	13	0.600000	0.603166
IKSHC	COIL20	13	0.700000	0.552999
IKSHC	COIL20	13	0.800000	0.537056
IKSHC	COIL20	13	0.900000	0.574006
IKSHC	COIL20	15	0.400000	0.604169
IKSHC	COIL20	15	0.500000	0.590377
IKSHC	COIL20	15	0.600000	0.551006
IKSHC	COIL20	15	0.700000	0.565436
IKSHC	COIL20	15	0.800000	0.585412
IKSHC	COIL20	15	0.900000	0.590482
IKSHC	COIL20	17	0.400000	0.575319
IKSHC	COIL20	17	0.500000	0.599038
IKSHC	COIL20	17	0.600000	0.581074
IKSHC	COIL20	17	0.700000	0.610284
IKSHC	COIL20	17	0.800000	0.597256
IKSHC	COIL20	17	0.900000	0.591267
IKSHC	COIL20	21	0.400000	0.604337
IKSHC	COIL20	21	0.500000	0.612349
IKSHC	COIL20	21	0.600000	0.612274
IKSHC	COIL20	21	0.700000	0.579382
IKSHC	COIL20	21	0.800000	0.602144
IKSHC	COIL20	21	0.900000	0.597158
IKSHC	COIL20	25	0.400000	0.651184
IKSHC	COIL20	25	0.500000	0.596890
IKSHC	COIL20	25	0.600000	0.602001
IKSHC	COIL20	25	0.700000	0.634047
IKSHC	COIL20	25	0.800000	0.630049
IKSHC	COIL20	25	0.900000	0.617776
IKSHC	ALLAML	3	0.400000	0.601830
IKSHC	ALLAML	3	0.500000	0.616051
IKSHC	ALLAML	3	0.600000	0.604505
IKSHC	ALLAML	3	0.700000	0.621296
IKSHC	ALLAML	3	0.800000	0.550672
IKSHC	ALLAML	3	0.900000	0.577080
IKSHC	ALLAML	5	0.400000	0.580181
IKSHC	ALLAML	5	0.500000	0.664440
IKSHC	ALLAML	5	0.600000	0.619584
IKSHC	ALLAML	5	0.700000	0.615356
IKSHC	ALLAML	5	0.800000	0.641354
IKSHC	ALLAML	5	0.900000	0.621300
IKSHC	ALLAML	7	0.400000	0.658550
IKSHC	ALLAML	7	0.500000	0.653194
IKSHC	ALLAML	7	0.600000	0.606379
IKSHC	ALLAML	7	0.700000	0.672231
IKSHC	ALLAML	7	0.800000	0.653942
IKSHC	ALLAML	7	0.900000	0.649284
IKSHC	ALLAML	13	0.400000	0.666910
IKSHC	ALLAML	13	0.500000	0.652664
IKSHC	ALLAML	13	0.600000	0.604405
IKSHC	ALLAML	13	0.700000	0.645458
IKSHC	ALLAML	13	0.800000	0.630589
IKSHC	ALLAML	13	0.900000	0.644221
IKSHC	ALLAML	15	0.400000	0.633137
IKSHC	ALLAML	15	0.500000	0.593291
IKSHC	ALLAML	15	0.600000	0.645723
IKSHC	ALLAML	15	0.700000	0.607475
IKSHC	ALLAML	15	0.800000	0.664611
IKSHC	ALLAML	15	0.900000	0.634045
IKSHC	ALLAML	17	0.400000	0.680297
IKSHC	ALLAML	17	0.500000	0.656241
IKSHC	ALLAML	17	0.600000	0.658382
IKSHC	ALLAML	17	0.700000	0.637535
IKSHC	ALLAML	17	0.800000	0.680833
IKSHC	ALLAML	17	0.900000	0.575872
IKSHC	ALLAML	21	0.400000	0.671165
IKSHC	ALLAML	21	0.500000	0.677033
IKSHC	ALLAML	21	0.600000	0.667786
IKSHC	ALLAML	21	0.700000	0.711255
IKSHC	ALLAML	21	0.800000	0.642174
IKSHC	ALLAML	21	0.900000	0.680773
IKSHC	ALLAML	25	0.400000	0.709061
IKSHC	ALLAML	25	0.500000	0.693022
IKSHC	ALLAML	25	0.600000	0.654574
IKSHC	ALLAML	25	0.700000	0.683623
IKSHC	ALLAML	25	0.800000	0.635941
IKSHC	ALLAML	25	0.900000	0.634039
IKSHC	ALLAML	3	0.400000	0.741074
IKSHC	ALLAML	3	0.500000	0.684124
IKSHC	ALLAML	3	0.600000	0.638746
IKSHC	ALLAML	3	0.700000	0.723993
IKSHC	ALLAML	3	0.800000	0.723439
IKSHC	ALLAML	3	0.900000	0.703955
IKSHC	ALLAML	5	0.400000	0.702333
IKSHC	ALLAML	5	0.500000	0.698342
IKSHC	ALLAML	5	0.600000	0.692150
IKSHC	ALLAML	5	0.700000	0.694344
IKSHC	ALLAML	5	0.800000	0.721513
IKSHC	ALLAML	5	0.900000	0.677756
IKSHC	ALLAML	7	0.400000	0.660510
IKSHC	ALLAML	7	0.500000	0.658540
IKSHC	ALLAML	7	0.600000	0.634716
IKSHC	ALLAML	7	0.700000	0.592940
IKSHC	ALLAML	7	0.800000	0.668924
IKSHC	ALLAML	7	0.900000	0.668893
IKSHC	ALLAML	13	0.400000	0.637429
IKSHC	ALLAML	13	0.500000	0.674817
IKSHC	ALLAML	13	0.600000	0.687525
IKSHC	ALLAML	13	0.700000	0.710444
IKSHC	ALLAML	13	0.800000	0.636800
IKSHC	ALLAML	13	0.900000	0.541975
IKSHC	ALLAML	15	0.400000	0.561456
IKSHC	ALLAML	15	0.500000	0.659368
IKSHC	ALLAML	15	0.600000	0.632020
IKSHC	ALLAML	15	0.700000	0.672477
IKSHC	ALLAML	15	0.800000	0.643385
IKSHC	ALLAML	15	0.900000	0.656355
IKSHC	ALLAML	17	0.400000	0.692666
IKSHC	ALLAML	17	0.500000	0.651230
IKSHC	ALLAML	17	0.600000	0.667837
IKSHC	ALLAML	17	0.700000	0.734455
IKSHC	ALLAML	17	0.800000	0.610493
IKSHC	ALLAML	17	0.900000	0.656634
IKSHC	ALLAML	21	0.400000	0.657847
IKSHC	ALLAML	21	0.500000	0.682637
IKSHC	ALLAML	21	0.600000	0.685745
IKSHC	ALLAML	21	0.700000	0.672844
IKSHC	ALLAML	21	0.800000	0.674069
IKSHC	ALLAML	21	0.900000	0.704291
IKSHC	ALLAML	25	0.400000	0.658224
IKSHC	ALLAML	25	0.500000	0.791822
IKSHC	ALLAML	25	0.600000	0.704287
IKSHC	ALLAML	25	0.700000	0.649156
IKSHC	ALLAML	25	0.800000	0.682310
IKSHC	ALLAML	25	0.900000	0.688955
IKSHC	ALLAML	3	0.400000	0.644236
IKSHC	ALLAML	3	0.500000	0.714537
IKSHC	ALLAML	3	0.600000	0.614276
IKSHC	ALLAML	3	0.700000	0.609692
IKSHC	ALLAML	3	0.800000	0.601907
IKSHC	ALLAML	3	0.900000	0.619344
IKSHC	ALLAML	5	0.400000	0.649435
IKSHC	ALLAML	5	0.500000	0.710301
IKSHC	ALLAML	5	0.600000	0.692632
IKSHC	ALLAML	5	0.700000	0.725048
IKSHC	ALLAML	5	0.800000	0.673414
IKSHC	ALLAML	5	0.900000	0.653900
IKSHC	ALLAML	7	0.400000	0.691519
IKSHC	ALLAML	7	0.500000	0.728037
IKSHC	ALLAML	7	0.600000	0.743322
IKSHC	ALLAML	7	0.700000	0.648864
IKSHC	ALLAML	7	0.800000	0.671525
IKSHC	ALLAML	7	0.900000	0.687903
IKSHC	ALLAML	13	0.400000	0.682215
IKSHC	ALLAML	13	0.500000	0.642590
IKSHC	ALLAML	13	0.600000	0.661994
IKSHC	ALLAML	13	0.700000	0.692319
IKSHC	ALLAML	13	0.800000	0.635245
IKSHC	ALLAML	13	0.900000	0.684440
IKSHC	ALLAML	15	0.400000	0.679407
IKSHC	ALLAML	15	0.500000	0.660029
IKSHC	ALLAML	15	0.600000	0.637648
IKSHC	ALLAML	15	0.700000	0.673116
IKSHC	ALLAML	15	0.800000	0.703463
IKSHC	ALLAML	15	0.900000	0.700868
IKSHC	ALLAML	17	0.400000	0.653418
IKSHC	ALLAML	17	0.500000	0.640301
IKSHC	ALLAML	17	0.600000	0.641128
IKSHC	ALLAML	17	0.700000	0.643568
IKSHC	ALLAML	17	0.800000	0.694971
IKSHC	ALLAML	17	0.900000	0.662794
IKSHC	ALLAML	21	0.400000	0.660266
IKSHC	ALLAML	21	0.500000	0.720255
IKSHC	ALLAML	21	0.600000	0.673782
IKSHC	ALLAML	21	0.700000	0.685438
IKSHC	ALLAML	21	0.800000	0.692588
IKSHC	ALLAML	21	0.900000	0.679417
IKSHC	ALLAML	25	0.400000	0.644077
IKSHC	ALLAML	25	0.500000	0.653066
IKSHC	ALLAML	25	0.600000	0.694951
IKSHC	ALLAML	25	0.700000	0.693357
IKSHC	ALLAML	25	0.800000	0.632191
IKSHC	ALLAML	25	0.900000	0.669276
IKSHC	ALLAML	3	0.400000	0.675666
IKSHC	ALLAML	3	0.500000	0.646094
IKSHC	ALLAML	3	0.600000	0.692348
IKSHC	ALLAML	3	0.700000	0.739602
IKSHC	ALLAML	3	0.800000	0.719622
IKSHC	ALLAML	3	0.900000	0.726674
IKSHC	ALLAML	5	0.400000	0.668542
IKSHC	ALLAML	5	0.500000	0.700685
IKSHC	ALLAML	5	0.600000	0.668364
IKSHC	ALLAML	5	0.700000	0.647937
IKSHC	ALLAML	5	0.800000	0.680614
IKSHC	ALLAML	5	0.900000	0.647885
IKSHC	ALLAML	7	0.400000	0.641609
IKSHC	ALLAML	7	0.500000	0.674648
IKSHC	ALLAML	7	0.600000	0.660981
IKSHC	ALLAML	7	0.700000	0.637994
IKSHC	ALLAML	7	0.800000	0.725193
IKSHC	ALLAML	7	0.900000	0.666313
IKSHC	ALLAML	13	0.400000	0.615683
IKSHC	ALLAML	13	0.500000	0.612206
IKSHC	ALLAML	13	0.600000	0.606020
IKSHC	ALLAML	13	0.700000	0.646414
IKSHC	ALLAML	13	0.800000	0.640745
IKSHC	ALLAML	13	0.900000	0.644975
IKSHC	ALLAML	15	0.400000	0.703457
IKSHC	ALLAML	15	0.500000	0.647381
IKSHC	ALLAML	15	0.600000	0.620354
IKSHC	ALLAML	15	0.700000	0.682064
IKSHC	ALLAML	15	0.800000	0.668811
IKSHC	ALLAML	15	0.900000	0.688451
IKSHC	ALLAML	17	0.400000	0.650145
IKSHC	ALLAML	17	0.500000	0.618940
IKSHC	ALLAML	17	0.600000	0.679099
IKSHC	ALLAML	17	0.700000	0.591020
IKSHC	ALLAML	17	0.800000	0.638206
IKSHC	ALLAML	17	0.900000	0.641409
IKSHC	ALLAML	21	0.400000	0.689571
IKSHC	ALLAML	21	0.500000	0.662332
IKSHC	ALLAML	21	0.600000	0.657658
IKSHC	ALLAML	21	0.700000	0.710641
IKSHC	ALLAML	21	0.800000	0.672001
IKSHC	ALLAML	21	0.900000	0.662550
IKSHC	ALLAML	25	0.400000	0.674236
IKSHC	ALLAML	25	0.500000	0.682264
IKSHC	ALLAML	25	0.600000	0.684848
IKSHC	ALLAML	25	0.700000	0.695609
IKSHC	ALLAML	25	0.800000	0.687081
IKSHC	ALLAML	25	0.900000	0.722139
IKSHC	ALLAML	3	0.400000	0.659066
IKSHC	ALLAML	3	0.500000	0.652734
IKSHC	ALLAML	3	0.600000	0.687296
IKSHC	ALLAML	3	0.700000	0.657886
IKSHC	ALLAML	3	0.800000	0.751463
IKSHC	ALLAML	3	0.900000	0.648649
IKSHC	ALLAML	5	0.400000	0.707460
IKSHC	ALLAML	5	0.500000	0.680040
IKSHC	ALLAML	5	0.600000	0.670102
IKSHC	ALLAML	5	0.700000	0.691362
IKSHC	ALLAML	5	0.800000	0.705809
IKSHC	ALLAML	5	0.900000	0.676624
IKSHC	ALLAML	7	0.400000	0.627951
IKSHC	ALLAML	7	0.500000	0.670743
IKSHC	ALLAML	7	0.600000	0.759061
IKSHC	ALLAML	7	0.700000	0.735832
IKSHC	ALLAML	7	0.800000	0.747154
IKSHC	ALLAML	7	0.900000	0.727260
IKSHC	ALLAML	13	0.400000	0.704581
IKSHC	ALLAML	13	0.500000	0.701301
IKSHC	ALLAML	13	0.600000	0.703777
IKSHC	ALLAML	13	0.700000	0.667849
IKSHC	ALLAML	13	0.800000	0.640644
IKSHC	ALLAML	13	0.900000	0.673824
IKSHC	ALLAML	15	0.400000	0.671906
IKSHC	ALLAML	15	0.500000	0.653439
IKSHC	ALLAML	15	0.600000	0.694533
IKSHC	ALLAML	15	0.700000	0.597457
IKSHC	ALLAML	15	0.800000	0.689873
IKSHC	ALLAML	15	0.900000	0.665123
IKSHC	ALLAML	17	0.400000	0.626692
IKSHC	ALLAML	17	0.500000	0.686729
IKSHC	ALLAML	17	0.600000	0.654877
IKSHC	ALLAML	17	0.700000	0.687920
IKSHC	ALLAML	17	0.800000	0.672102
IKSHC	ALLAML	17	0.900000	0.715141
IKSHC	ALLAML	21	0.400000	0.672397
IKSHC	ALLAML	21	0.500000	0.668717
IKSHC	ALLAML	21	0.600000	0.638381
IKSHC	ALLAML	21	0.700000	0.676458
IKSHC	ALLAML	21	0.800000	0.649139
IKSHC	ALLAML	21	0.900000	0.660249
IKSHC	ALLAML	25	0.400000	0.690477
IKSHC	ALLAML	25	0.500000	0.658148
IKSHC	ALLAML	25	0.600000	0.609519
IKSHC	ALLAML	25	0.700000	0.710873
IKSHC	ALLAML	25	0.800000	0.674979
IKSHC	ALLAML	25	0.900000	0.667957
IKSHC	ALLAML	3	0.400000	0.712427
IKSHC	ALLAML	3	0.500000	0.703142
IKSHC	ALLAML	3	0.600000	0.630209
IKSHC	ALLAML	3	0.700000	0.653520
IKSHC	ALLAML	3	0.800000	0.645453
IKSHC	ALLAML	3	0.900000	0.709209
IKSHC	ALLAML	5	0.400000	0.693990
IKSHC	ALLAML	5	0.500000	0.663406
IKSHC	ALLAML	5	0.600000	0.682812
IKSHC	ALLAML	5	0.700000	0.640190
IKSHC	ALLAML	5	0.800000	0.717853
IKSHC	ALLAML	5	0.900000	0.712847
IKSHC	ALLAML	7	0.400000	0.697977
IKSHC	ALLAML	7	0.500000	0.716795
IKSHC	ALLAML	7	0.600000	0.669165
IKSHC	ALLAML	7	0.700000	0.705817
IKSHC	ALLAML	7	0.800000	0.662528
IKSHC	ALLAML	7	0.900000	0.704830
IKSHC	ALLAML	13	0.400000	0.672613
IKSHC	ALLAML	13	0.500000	0.678295
IKSHC	ALLAML	13	0.600000	0.664668
IKSHC	ALLAML	13	0.700000	0.646451
IKSHC	ALLAML	13	0.800000	0.666408
IKSHC	ALLAML	13	0.900000	0.661581
IKSHC	ALLAML	15	0.400000	0.689566
IKSHC	ALLAML	15	0.500000	0.655295
IKSHC	ALLAML	15	0.600000	0.703451
IKSHC	ALLAML	15	0.700000	0.661210
IKSHC	ALLAML	15	0.800000	0.669640
IKSHC	ALLAML	15	0.900000	0.699031
IKSHC	ALLAML	17	0.400000	0.678232
IKSHC	ALLAML	17	0.500000	0.592667
IKSHC	ALLAML	17	0.600000	0.633275
IKSHC	ALLAML	17	0.700000	0.735358
IKSHC	ALLAML	17	0.800000	0.679280
IKSHC	ALLAML	17	0.900000	0.716042
IKSHC	ALLAML	21	0.400000	0.644089
IKSHC	ALLAML	21	0.500000	0.688949
IKSHC	ALLAML	21	0.600000	0.690034
IKSHC	ALLAML	21	0.700000	0.667459
IKSHC	ALLAML	21	0.800000	0.678114
IKSHC	ALLAML	21	0.900000	0.623657
IKSHC	ALLAML	25	0.400000	0.660699
IKSHC	ALLAML	25	0.500000	0.682970
IKSHC	ALLAML	25	0.600000	0.660979
IKSHC	ALLAML	25	0.700000	0.697761
IKSHC	ALLAML	25	0.800000	0.678021
IKSHC	ALLAML	25	0.900000	0.694282
IKSHC	ALLAML	3	0.400000	0.700239
IKSHC	ALLAML	3	0.500000	0.682623
IKSHC	ALLAML	3	0.600000	0.615024
IKSHC	ALLAML	3	0.700000	0.687342
IKSHC	ALLAML	3	0.800000	0.662657
IKSHC	ALLAML	3	0.900000	0.648998
IKSHC	ALLAML	5	0.400000	0.663362
IKSHC	ALLAML	5	0.500000	0.702513
IKSHC	ALLAML	5	0.600000	0.644045
IKSHC	ALLAML	5	0.700000	0.608295
IKSHC	ALLAML	5	0.800000	0.681418
IKSHC	ALLAML	5	0.900000	0.664587
IKSHC	ALLAML	7	0.400000	0.634718
IKSHC	ALLAML	7	0.500000	0.652754
IKSHC	ALLAML	7	0.600000	0.654711
IKSHC	ALLAML	7	0.700000	0.671963
IKSHC	ALLAML	7	0.800000	0.667504
IKSHC	ALLAML	7	0.900000	0.598781
IKSHC	ALLAML	13	0.400000	0.648737
IKSHC	ALLAML	13	0.500000	0.683783
IKSHC	ALLAML	13	0.600000	0.688517
IKSHC	ALLAML	13	0.700000	0.677424
IKSHC	ALLAML	13	0.800000	0.624426
IKSHC	ALLAML	13	0.900000	0.668462
IKSHC	ALLAML	15	0.400000	0.711161
IKSHC	ALLAML	15	0.500000	0.703980
IKSHC	ALLAML	15	0.600000	0.610181
IKSHC	ALLAML	15	0.700000	0.627263
IKSHC	ALLAML	15	0.800000	0.610413
IKSHC	ALLAML	15	0.900000	0.720033
IKSHC	ALLAML	17	0.400000	0.701268
IKSHC	ALLAML	17	0.500000	0.662750
IKSHC	ALLAML	17	0.600000	0.703928
IKSHC	ALLAML	17	0.700000	0.682635
IKSHC	ALLAML	17	0.800000	0.686959
IKSHC	ALLAML	17	0.900000	0.713876
IKSHC	ALLAML	21	0.400000	0.636698
IKSHC	ALLAML	21	0.500000	0.689052
IKSHC	ALLAML	21	0.600000	0.674948
IKSHC	ALLAML	21	0.700000	0.713880
IKSHC	ALLAML	21	0.800000	0.676471
IKSHC	ALLAML	21	0.900000	0.632923
IKSHC	ALLAML	25	0.400000	0.659143
IKSHC	ALLAML	25	0.500000	0.627859
IKSHC	ALLAML	25	0.600000	0.699163
IKSHC	ALLAML	25	0.700000	0.679466
IKSHC	ALLAML	25	0.800000	0.643347
IKSHC	ALLAML	25	0.900000	0.628292
IKSHC	ALLAML	3	0.400000	0.670041
IKSHC	ALLAML	3	0.500000	0.735204
IKSHC	ALLAML	3	0.600000	0.680432
IKSHC	ALLAML	3	0.700000	0.716579
IKSHC	ALLAML	3	0.800000	0.583065
IKSHC	ALLAML	3	0.900000	0.672356
IKSHC	ALLAML	5	0.400000	0.616847
IKSHC	ALLAML	5	0.500000	0.607982
IKSHC	ALLAML	5	0.600000	0.638813
IKSHC	ALLAML	5	0.700000	0.571103
IKSHC	ALLAML	5	0.800000	0.735060
IKSHC	ALLAML	5	0.900000	0.628116
IKSHC	ALLAML	7	0.400000	0.645730
IKSHC	ALLAML	7	0.500000	0.633059
IKSHC	ALLAML	7	0.600000	0.630596
IKSHC	ALLAML	7	0.700000	0.654532
