dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
banknote_shuffle_0	IKSHC	0.694651	34.445215	13	0.8
banknote_shuffle_0	PERCH	0.662331	1.454251
banknote_shuffle_1	IKSHC	0.770664	34.798993	13	0.9
banknote_shuffle_1	PERCH	0.796016	0.780728
banknote_shuffle_2	IKSHC	0.755523	34.265705	13	0.8
banknote_shuffle_2	PERCH	0.581753	0.772211
banknote_shuffle_3	IKSHC	0.846601	34.261278	13	0.6
banknote_shuffle_3	PERCH	0.659271	0.762801
banknote_shuffle_4	IKSHC	0.706661	34.372581	13	0.6
banknote_shuffle_4	PERCH	0.628460	0.784645
banknote_shuffle_5	IKSHC	0.773890	34.082272	15	0.9
banknote_shuffle_5	PERCH	0.665374	0.910690
banknote_shuffle_6	IKSHC	0.680218	34.722018	15	0.7
banknote_shuffle_6	PERCH	0.588422	0.791893
banknote_shuffle_7	IKSHC	0.768820	34.819713	15	0.8
banknote_shuffle_7	PERCH	0.609514	0.771887
