dataset	algorithm	purity	clustering_time_elapsed	max_psi	max_rt
shape_shuffle_0	IKSHC	0.646180	0.482999	13	0.6
shape_shuffle_0	PERCH	0.608509	0.649043
shape_shuffle_1	IKSHC	0.602307	0.491498	13	0.6
shape_shuffle_1	PERCH	0.649951	0.098137
shape_shuffle_2	IKSHC	0.627951	0.482144	15	0.6
shape_shuffle_2	PERCH	0.691661	0.100984
shape_shuffle_3	IKSHC	0.604592	0.492935	15	0.8
shape_shuffle_3	PERCH	0.647221	0.119683
shape_shuffle_4	IKSHC	0.648237	0.484655	13	0.6
shape_shuffle_4	PERCH	0.618380	0.084897
shape_shuffle_5	IKSHC	0.636537	0.484172	5	0.6
shape_shuffle_5	PERCH	0.694059	0.103064
shape_shuffle_6	IKSHC	0.695869	0.491270	15	0.6
shape_shuffle_6	PERCH	0.704063	0.097536
shape_shuffle_7	IKSHC	0.650862	0.487078	15	0.8
shape_shuffle_7	PERCH	0.651652	0.089364
shape_shuffle_8	IKSHC	0.617655	0.486279	15	0.6
shape_shuffle_8	PERCH	0.616425	0.097651
shape_shuffle_9	IKSHC	0.654208	0.481730	15	0.7
shape_shuffle_9	PERCH	0.705966	0.102180
